,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,Force,Line
11,-44.289,-14.1004,-0.0516657,-0.517227,-0.478506,0.562795,0.032316,-0.0327342,-0.0135079,226.0,9
12,-43.7768,-14.1017,-0.0520299,-0.489035,-0.513606,0.572305,0.0327341,-0.0331056,-0.0169935,226.0,9
13,-43.265,-14.1029,-0.0527064,-0.460498,-0.557268,0.580866,0.0328248,-0.0331442,-0.0204511,226.0,9
14,-42.7535,-14.104,-0.0537223,-0.431583,-0.610353,0.588399,0.0325553,-0.0328165,-0.0238777,226.0,9
15,-42.242,-14.1054,-0.0540058,-0.408015,-0.667983,0.587015,0.0317767,-0.0319885,-0.0271216,226.0,9
16,-41.7306,-14.107,-0.0540261,-0.386398,-0.727273,0.582373,0.0308121,-0.0309777,-0.0302992,226.0,9
17,-41.2191,-14.1095,-0.0522545,-0.370717,-0.793163,0.571608,0.0292313,-0.029374,-0.0330221,226.0,9
18,-40.7075,-14.112,-0.0501993,-0.356959,-0.861043,0.560314,0.0275278,-0.0276561,-0.0355833,226.0,9
19,-40.196,-14.1145,-0.0473329,-0.348891,-0.934788,0.547619,0.0254701,-0.0256093,-0.0376626,226.0,9
20,-39.6844,-14.1165,-0.0435472,-0.344381,-1.01027,0.53213,0.0232992,-0.0234571,-0.0393717,226.0,9
21,-39.1727,-14.1182,-0.0388489,-0.343397,-1.08746,0.513869,0.0210164,-0.0212008,-0.0407137,226.0,9
22,-38.662,-14.1204,-0.0360913,-0.343263,-1.16237,0.498176,0.0187538,-0.0189258,-0.0414921,226.0,9
23,-38.1516,-14.1228,-0.0339573,-0.343409,-1.23652,0.483319,0.0165004,-0.0166471,-0.0420809,226.0,9
24,-37.6417,-14.1258,-0.032119,-0.344367,-1.30828,0.470029,0.0144556,-0.0145432,-0.0420403,226.0,9
25,-37.1318,-14.1287,-0.0298739,-0.345678,-1.38005,0.456546,0.0124939,-0.0125276,-0.0418631,226.0,9
26,-36.6218,-14.1312,-0.0265248,-0.34793,-1.45182,0.442531,0.0107555,-0.0107493,-0.0413223,226.0,9
27,-36.1123,-14.1333,-0.023638,-0.351355,-1.52322,0.427338,0.00923164,-0.00916992,-0.040606,226.0,9
28,-35.603,-14.1351,-0.0211675,-0.355827,-1.5943,0.411091,0.00789952,-0.00776822,-0.0397331,226.0,9
29,-35.0943,-14.137,-0.019471,-0.360369,-1.66394,0.39591,0.00688535,-0.00655852,-0.0387337,226.0,9
30,-34.5858,-14.1389,-0.0180295,-0.364913,-1.73307,0.381113,0.00597601,-0.00541668,-0.0376975,226.0,9
31,-34.078,-14.1411,-0.0175825,-0.368886,-1.7998,0.368646,0.00546859,-0.00462442,-0.0366276,226.0,9
32,-33.5705,-14.1432,-0.017534,-0.372587,-1.86621,0.355876,0.00506967,-0.00393037,-0.0355583,226.0,9
33,-33.0636,-14.1452,-0.0184213,-0.375635,-1.93186,0.342393,0.00492547,-0.00346716,-0.0344917,226.0,9
34,-32.5568,-14.147,-0.0193378,-0.377943,-1.99644,0.329418,0.00491704,-0.00311917,-0.0334588,226.0,9
35,-32.0503,-14.1487,-0.0202779,-0.379653,-2.06016,0.316849,0.00501779,-0.00286377,-0.0324529,226.0,9
