,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,Force,Line
90,-4.37036,12.0298,0.0145428,0.156458,-4.65615,0.960936,0.0192868,-0.0307281,0.00912149,226,0
91,-3.87921,12.0239,0.0133457,0.171579,-4.63592,0.953507,0.0179893,-0.0295319,0.013466,226,0
92,-3.38799,12.0182,0.0128356,0.185423,-4.61268,0.945476,0.0165152,-0.0281675,0.0177046,226,0
93,-2.89648,12.0129,0.0144886,0.195327,-4.58025,0.935683,0.0145081,-0.0262957,0.0216162,226,0
94,-2.40514,12.0077,0.016224,0.204052,-4.54344,0.925049,0.0122518,-0.0241641,0.0252363,226,0
95,-1.91397,12.0023,0.0180448,0.211556,-4.50209,0.913546,0.0097373,-0.0217637,0.0285546,226,0
96,-1.42313,11.9969,0.0197339,0.215488,-4.45804,0.901511,0.00698769,-0.019114,0.0313497,226,0
97,-0.932395,11.9915,0.0213778,0.218169,-4.41305,0.889291,0.0041558,-0.0163772,0.0339621,226,0
98,-0.442362,11.9855,0.0217474,0.216111,-4.36389,0.874579,0.00117061,-0.0134886,0.0358368,226,0
99,0.047538,11.9796,0.0219624,0.213,-4.31369,0.859561,-0.00181216,-0.0106054,0.037533,226,0
100,0.537033,11.974,0.0217262,0.206708,-4.26037,0.843649,-0.00478221,-0.00774427,0.0386874,226,0
101,1.02628,11.9684,0.0211981,0.199026,-4.20574,0.828102,-0.00765275,-0.00498011,0.0395289,226,0
102,1.51525,11.963,0.0203669,0.189899,-4.14976,0.812935,-0.0104198,-0.00231678,0.0400452,226,0
103,2.00404,11.9581,0.0198494,0.176973,-4.09424,0.799489,-0.0129334,0.000100724,0.040172,226,0
104,2.49276,11.9533,0.0194413,0.162715,-4.03888,0.786646,-0.015358,0.00243201,0.040162,226,0
105,2.98075,11.9478,0.0176456,0.14703,-3.98427,0.774804,-0.0173733,0.00440931,0.0397648,226,0
106,3.46886,11.9423,0.0166294,0.130893,-3.92942,0.763051,-0.0192832,0.00629078,0.0393004,226,0
107,3.95729,11.937,0.0181277,0.113373,-3.87378,0.751553,-0.020872,0.00787976,0.0386362,226,0
108,4.4456,11.9315,0.0198681,0.0971859,-3.81917,0.737037,-0.0222669,0.00927729,0.0379092,226,0
109,4.93377,11.9256,0.0218587,0.0823866,-3.76562,0.719376,-0.0234599,0.0104753,0.0371168,226,0
110,5.42148,11.9199,0.0230723,0.0672506,-3.71257,0.702411,-0.0243888,0.0114247,0.0362951,226,0
111,5.90903,11.9142,0.0240122,0.051994,-3.6597,0.685691,-0.0252248,0.0122864,0.035463,226,0
112,6.39586,11.9093,0.0235077,0.0351882,-3.60549,0.67178,-0.0257591,0.0128769,0.0346354,226,0
113,6.88254,11.9044,0.0227342,0.0181819,-3.55107,0.658291,-0.0262307,0.0134119,0.0338179,226,0
114,7.36875,11.8997,0.021151,0.0005933,-3.49608,0.646045,-0.0265138,0.0137797,0.0330328,226,0
115,7.85506,11.8944,0.0208067,-0.0166535,-3.44215,0.633756,-0.026697,0.0140594,0.0322754,226,0
116,8.34149,11.8883,0.0217583,-0.0335422,-3.38932,0.621423,-0.0267759,0.0142471,0.031547,226,0
117,8.82742,11.8817,0.0217092,-0.0502412,-3.33822,0.609486,-0.0267339,0.0143283,0.030867,226,0
118,9.31315,11.8749,0.0213059,-0.066872,-3.28773,0.597687,-0.026649,0.0143716,0.0302041,226,0
119,9.79844,11.869,0.0205272,-0.0837462,-3.23745,0.586777,-0.0264517,0.0143163,0.0296074,226,0
120,10.2836,11.8634,0.0193542,-0.100459,-3.18695,0.575665,-0.0262364,0.0142375,0.0290291,226,0
121,10.7681,11.8588,0.0169292,-0.116649,-3.13574,0.563875,-0.025968,0.0140879,0.0285068,226,0
122,11.2527,11.8539,0.0152105,-0.13209,-3.08492,0.552403,-0.0256709,0.0139051,0.0280126,226,0
123,11.7372,11.8487,0.0142312,-0.146745,-3.03452,0.541264,-0.0253437,0.0136877,0.0275478,226,0
124,12.2216,11.8435,0.0137534,-0.161886,-2.98366,0.531472,-0.0249508,0.0134309,0.0270957,226,0
125,12.7059,11.8382,0.0134526,-0.177201,-2.93264,0.522159,-0.0245344,0.0131601,0.0266482,226,0
126,13.1896,11.833,0.0119808,-0.192446,-2.8822,0.511942,-0.0240393,0.0128524,0.0262221,226,0
127,13.6732,11.8277,0.0104275,-0.207741,-2.83193,0.501551,-0.0235318,0.0125377,0.025807,226,0
128,14.1564,11.8224,0.00865809,-0.223195,-2.78218,0.49064,-0.0229876,0.0122025,0.0254261,226,0
129,14.6397,11.817,0.0077446,-0.238016,-2.73252,0.479598,-0.0224287,0.0118579,0.0250669,226,0
130,15.123,11.8116,0.00773213,-0.25217,-2.68294,0.468417,-0.0218545,0.0115035,0.0247306,226,0
131,15.6064,11.8067,0.00918497,-0.265724,-2.63378,0.458222,-0.0212652,0.0111371,0.0244003,226,0
