"L0",,,,,,,,,,"L1",,,,,,,,,"L2",,,,,,,,,"L3",,,,,,,,,"L4",,,,,,,,,"L5",,,,,,,,,"L6",,,,,,,,,"L7",,,,,,,,,"L8",,,,,,,,,"L9",,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange"
119,9.79844,11.869,0.0205272,-0.0179231,-1.97462,0.399701,-0.0169434,0.0085455,0.0173754,9.65409,9.07692,0.0212516,0.052675,-2.00897,0.385122,-0.0134173,0.00614685,0.021131,9.4107,5.7733,0.0298749,0.112457,-2.04034,0.36308,-0.00898541,0.00298042,0.0238389,9.52809,2.61141,0.039667,0.148654,-2.0409,0.330883,-0.00514146,0.000468849,0.0244362,9.48582,-1.0139,0.0366896,0.182964,-2.03839,0.289709,-0.00133868,-0.00151269,0.0236489,9.45395,-3.88776,0.0324855,0.209147,-2.03592,0.25571,0.00129489,-0.00249561,0.0222845,9.22507,-6.94553,0.0270848,0.244329,-2.03806,0.214701,0.00420601,-0.00351698,0.02001,-9.40568,-9.6289,0.026362,0.0698218,-2.43475,0.147369,0.0137851,-0.00966953,-0.00573064,9.82925,-11.9682,0.00307465,0.330153,-1.98628,0.145411,0.00872771,-0.0047976,0.0151147,9.71366,-14.3276,0.00177732,0.388896,-1.97885,0.113507,0.0113665,-0.00557142,0.0121026
120,10.2836,11.8634,0.0193542,-0.0276824,-1.94413,0.393433,-0.0167484,0.00848709,0.0170278,10.1393,9.07194,0.021059,0.0443305,-1.97794,0.379407,-0.013424,0.00626006,0.0208429,9.89461,5.77017,0.0285338,0.106454,-2.01071,0.359211,-0.00916933,0.00325302,0.0236915,10.0132,2.61118,0.0408442,0.144794,-2.01154,0.327261,-0.00540775,0.000799902,0.0244525,9.96761,-1.0162,0.0322935,0.181388,-2.01083,0.288969,-0.00162951,-0.00122446,0.0238306,9.93738,-3.8854,0.0317273,0.207958,-2.00927,0.256054,0.000987083,-0.00225142,0.0225527,9.70883,-6.94737,0.0246305,0.244921,-2.01214,0.217277,0.00387458,-0.00328281,0.0203263,-9.89902,-9.62457,0.0264992,0.0631624,-2.42749,0.148291,0.0136052,-0.00950115,-0.00643646,10.3148,-11.9729,0.000944667,0.333774,-1.96025,0.148852,0.00831445,-0.00457631,0.0154336,10.2013,-14.3292,0.00109326,0.393278,-1.95324,0.117368,0.0108793,-0.00534072,0.0124085
121,10.7681,11.8588,0.0169292,-0.0371792,-1.91304,0.386798,-0.0165323,0.0083878,0.0167149,10.6241,9.06662,0.020352,0.0366471,-1.94561,0.373436,-0.0133791,0.00630627,0.0205798,10.3783,5.76662,0.027484,0.100835,-1.98008,0.35514,-0.00930799,0.00347666,0.0235448,10.4976,2.61085,0.0404255,0.140546,-1.98072,0.324232,-0.00561394,0.00107299,0.0244539,10.4496,-1.0183,0.0301352,0.179281,-1.9818,0.288691,-0.00187224,-0.000976794,0.0239936,10.4205,-3.88334,0.0308902,0.207236,-1.98192,0.255555,0.000715052,-0.0020351,0.0228035,10.1925,-6.95002,0.0230166,0.245459,-1.98573,0.219801,0.00356435,-0.00306792,0.0206292,-10.3927,-9.62079,0.0266254,0.0563967,-2.41741,0.149169,0.0134042,-0.00930959,-0.00712671,10.8004,-11.9775,0.000224999,0.337193,-1.93351,0.152694,0.00791151,-0.00436091,0.0157499,10.6888,-14.3313,0.000594773,0.397573,-1.92721,0.121277,0.0104029,-0.00510935,0.0127111
122,11.2527,11.8539,0.0152105,-0.046212,-1.88238,0.380251,-0.0163075,0.00827138,0.0164192,11.1088,9.0613,0.0196043,0.0290743,-1.91336,0.367401,-0.0133204,0.00633556,0.0203204,10.862,5.7629,0.026574,0.0953996,-1.94898,0.350971,-0.00942504,0.00367691,0.0233982,10.9818,2.61041,0.0394682,0.136245,-1.94975,0.32131,-0.00580038,0.00132865,0.0244471,10.9319,-1.02048,0.0296686,0.176979,-1.9525,0.288144,-0.00209308,-0.000745376,0.024146,10.9035,-3.88135,0.030299,0.206415,-1.95411,0.255231,0.000464681,-0.00183396,0.0230434,10.6761,-6.95291,0.021617,0.245969,-1.95917,0.222246,0.00326105,-0.00285909,0.0209279,-10.8864,-9.61716,0.0268084,0.0496284,-2.40671,0.150045,0.0131967,-0.00911145,-0.00781242,11.2862,-11.9821,0.000800894,0.340424,-1.90611,0.156913,0.00751816,-0.00415094,0.0160637,11.1761,-14.3342,0.000405344,0.401722,-1.90048,0.12526,0.00994409,-0.00487692,0.0130083
123,11.7372,11.8487,0.0142312,-0.0547593,-1.85219,0.373796,-0.0160738,0.00813702,0.0161416,11.5932,9.05597,0.0187619,0.021757,-1.88128,0.361217,-0.0132297,0.00632567,0.0200695,11.3459,5.75949,0.0282926,0.0899769,-1.91755,0.346626,-0.00948295,0.0038169,0.0232397,11.4654,2.60965,0.0371907,0.131822,-1.91844,0.318651,-0.00593853,0.00154166,0.0244205,11.4146,-1.02278,0.032509,0.174298,-1.92267,0.287072,-0.00227117,-0.000545699,0.0242774,11.3864,-3.87942,0.0300866,0.205448,-1.92559,0.255172,0.000247547,-0.00165618,0.0232664,11.1594,-6.95635,0.0204898,0.246208,-1.93224,0.223479,0.00299242,-0.00267726,0.0212092,-11.3804,-9.61381,0.0276268,0.0430847,-2.39541,0.151055,0.0129619,-0.00889183,-0.00847929,11.7719,-11.9869,0.00200247,0.343053,-1.87823,0.161246,0.00714268,-0.00395336,0.0163632,11.663,-14.3372,-0.000272148,0.405818,-1.87306,0.12991,0.0095055,-0.00464672,0.0132951
124,12.2216,11.8435,0.0137534,-0.0636786,-1.82199,0.367967,-0.0158043,0.0079808,0.0158747,12.0775,9.05062,0.0183412,0.0145386,-1.85025,0.355602,-0.0131075,0.00628956,0.0198174,11.8298,5.75621,0.0305201,0.0845079,-1.88596,0.342293,-0.00952548,0.00394199,0.0230766,11.949,2.60863,0.036045,0.127391,-1.88743,0.316008,-0.00604307,0.00172437,0.0243751,11.8971,-1.02498,0.0349217,0.171777,-1.89294,0.286357,-0.00241612,-0.000372001,0.024386,11.8689,-3.87757,0.0294764,0.204314,-1.89656,0.255855,6.23292e-05,-0.00150246,0.0234664,11.6427,-6.95953,0.0198266,0.246278,-1.90468,0.22454,0.00273435,-0.00250481,0.0214819,-11.8745,-9.61028,0.0281261,0.0368647,-2.38328,0.152128,0.0127154,-0.00866536,-0.00913814,12.2574,-11.9918,0.00335407,0.345489,-1.8502,0.165625,0.00677272,-0.00375981,0.0166581,12.1498,-14.3402,-0.00122255,0.409885,-1.84526,0.134937,0.00907836,-0.00441774,0.013576
125,12.7059,11.8382,0.0134526,-0.0727312,-1.7918,0.362361,-0.015522,0.00781678,0.0156116,12.5616,9.04526,0.0182648,0.00740105,-1.82008,0.35045,-0.0129598,0.00623205,0.0195643,12.3138,5.75354,0.0341739,0.078803,-1.85368,0.338111,-0.00951653,0.00401847,0.0228958,12.4328,2.60738,0.0358781,0.122957,-1.85669,0.313374,-0.0061185,0.00188084,0.0243134,12.3793,-1.02709,0.0370213,0.169373,-1.8633,0.285902,-0.00253682,-0.000217296,0.0244779,12.3513,-3.87576,0.0286396,0.203082,-1.86722,0.256963,-0.000104508,-0.00136254,0.0236531,12.126,-6.96207,0.0202743,0.245944,-1.87563,0.22519,0.00250159,-0.00235477,0.0217344,-12.3691,-9.60632,0.0279349,0.0313293,-2.36939,0.153342,0.0124445,-0.00842446,-0.00977966,12.7423,-11.9964,0.00325586,0.347225,-1.82141,0.170247,0.00641655,-0.0035846,0.0169385,12.6366,-14.3429,-0.000946722,0.41313,-1.817,0.140118,0.00865596,-0.00419512,0.0138468
126,13.1896,11.833,0.0119808,-0.0815333,-1.76168,0.356152,-0.0151941,0.0076302,0.015365,13.0459,9.03955,0.0196754,0.00047778,-1.79,0.346096,-0.0127722,0.00614345,0.019311,12.7975,5.7509,0.0372067,0.0730188,-1.82184,0.333483,-0.00948437,0.00407314,0.0227069,12.916,2.60593,0.0348702,0.118528,-1.82668,0.311355,-0.0061466,0.00199322,0.0242267,12.861,-1.02904,0.0380137,0.167598,-1.83379,0.284707,-0.00261572,-0.000101966,0.0245419,12.8329,-3.8739,0.0261384,0.202517,-1.83691,0.25816,-0.000233239,-0.00125815,0.0238138,12.6092,-6.96457,0.0209105,0.245579,-1.84579,0.226315,0.00228708,-0.00222333,0.0219747,-12.8637,-9.602,0.0283937,0.0259799,-2.35491,0.154305,0.0121555,-0.00817337,-0.0104058,13.227,-12.0009,0.00250672,0.348968,-1.7923,0.175078,0.0060609,-0.00341633,0.0172183,13.1232,-14.3454,-0.000571957,0.416253,-1.78856,0.14533,0.00823021,-0.00397513,0.0141161
127,13.6732,11.8277,0.0104275,-0.0903602,-1.73161,0.349796,-0.0148601,0.00743926,0.0151254,13.5301,9.03375,0.0215573,-0.0064171,-1.75994,0.341934,-0.0125731,0.00604556,0.0190583,13.2807,5.7483,0.039347,0.0671225,-1.7906,0.328215,-0.00941897,0.00409659,0.0225065,13.3991,2.60444,0.0336356,0.114099,-1.79684,0.3095,-0.00615986,0.00209171,0.0241322,13.3426,-1.03099,0.0386703,0.165952,-1.80431,0.283333,-0.00268236,1.84902e-06,0.0245982,13.3145,-3.87198,0.0236676,0.202054,-1.80631,0.259359,-0.000350979,-0.00116353,0.023968,13.0922,-6.96702,0.0217104,0.245187,-1.81527,0.227848,0.00208816,-0.0021078,0.0222047,-13.3584,-9.59743,0.0293444,0.0207747,-2.33999,0.155076,0.0118527,-0.00791448,-0.0110202,13.711,-12.0052,1.49768e-05,0.350723,-1.7623,0.180467,0.00570698,-0.00326692,0.0174965,13.6095,-14.3473,-0.000488084,0.419223,-1.75942,0.150616,0.00778282,-0.00376604,0.014384
128,14.1564,11.8224,0.00865809,-0.0992752,-1.70169,0.342996,-0.0145084,0.00723533,0.0149077,14.0145,9.02789,0.0253626,-0.0138137,-1.72992,0.337589,-0.0123429,0.00591827,0.0188195,13.7633,5.74535,0.0394122,0.0614063,-1.76002,0.323161,-0.00932301,0.00408834,0.0223016,13.8819,2.60385,0.0324047,0.109638,-1.76596,0.307652,-0.00611962,0.00213677,0.0240191,13.8234,-1.03331,0.0378447,0.164093,-1.77476,0.281755,-0.00270047,6.01919e-05,0.0246326,13.7962,-3.86963,0.0230389,0.201646,-1.77456,0.26048,-0.000427808,-0.00110437,0.0241026,13.5747,-6.96971,0.0210559,0.244895,-1.78417,0.23098,0.00191848,-0.00202182,0.0224217,-13.8533,-9.59274,0.0304378,0.0155612,-2.32407,0.15589,0.0115324,-0.00764305,-0.0116101,14.1948,-12.0093,-0.00260403,0.352432,-1.73192,0.18624,0.00536099,-0.00313079,0.0177745,14.0955,-14.3494,-0.0010573,0.42188,-1.7298,0.156051,0.00733165,-0.00356012,0.0146454
129,14.6397,11.817,0.0077446,-0.107764,-1.67179,0.336258,-0.0141509,0.00702547,0.0147031,14.4985,9.02205,0.0281533,-0.021264,-1.69976,0.333286,-0.0121051,0.00578449,0.0185861,14.2454,5.74219,0.0383876,0.0557847,-1.72977,0.318219,-0.00921093,0.00406339,0.0220943,14.3645,2.60326,0.0310537,0.105232,-1.73513,0.305946,-0.00606488,0.00216724,0.0239017,14.3042,-1.03572,0.0371595,0.16201,-1.74511,0.280321,-0.00270135,0.000104595,0.024661,14.2778,-3.86727,0.0225819,0.200902,-1.74286,0.261448,-0.000483832,-0.00105968,0.0242313,14.0569,-6.97244,0.0200085,0.244642,-1.7529,0.234522,0.00175815,-0.00194512,0.022635,-14.3483,-9.58808,0.0313923,0.0103457,-2.30785,0.156777,0.0112072,-0.00736818,-0.0121927,14.6784,-12.0133,-0.00533467,0.3541,-1.70121,0.192368,0.00502221,-0.00300679,0.0180522,14.5811,-14.3517,-0.00257931,0.424079,-1.69949,0.161704,0.00687504,-0.00335885,0.0148972
130,15.123,11.8116,0.00773213,-0.115803,-1.64192,0.329584,-0.0137874,0.00680938,0.0145121,14.9817,9.0162,0.0285482,-0.0288416,-1.66924,0.329084,-0.0118491,0.00563533,0.0183652,14.7268,5.7389,0.0351782,0.0501801,-1.6996,0.314708,-0.00906155,0.00400232,0.0218855,14.8468,2.60273,0.0293651,0.100968,-1.70442,0.304628,-0.0059723,0.00215954,0.0237734,14.7848,-1.03835,0.0368112,0.159392,-1.71523,0.279228,-0.002661,0.000115599,0.0246754,14.7593,-3.86487,0.0224085,0.199556,-1.71126,0.26216,-0.000502975,-0.00104076,0.0243497,14.5389,-6.97526,0.0193743,0.244833,-1.72153,0.236762,0.00164483,-0.00190781,0.0228418,-14.8445,-9.58407,0.029713,0.00507573,-2.29033,0.158681,0.0108673,-0.00708495,-0.0127466,15.162,-12.0176,-0.0066566,0.355431,-1.67004,0.198291,0.00471038,-0.00289701,0.0183285,15.0664,-14.3542,-0.00438677,0.426073,-1.66874,0.167971,0.0064333,-0.00316202,0.0151393
131,15.6064,11.8067,0.00918497,-0.12329,-1.61218,0.323427,-0.0134167,0.00658673,0.0143236,15.4643,9.01053,0.0270825,-0.0359864,-1.63857,0.324366,-0.0115806,0.00547707,0.018145,15.2081,5.73554,0.0320623,0.0445712,-1.66938,0.311521,-0.00890267,0.00393214,0.0216756,15.329,2.60219,0.0279863,0.0970048,-1.67334,0.30339,-0.00585494,0.00212674,0.0236384,15.2651,-1.0411,0.0362245,0.156267,-1.68458,0.27898,-0.00258982,0.000102128,0.0246803,15.2407,-3.86227,0.0228626,0.197233,-1.67942,0.263097,-0.000485926,-0.00104845,0.0244593,15.0208,-6.97791,0.0188874,0.245027,-1.69009,0.238952,0.00154613,-0.00188228,0.0230477,-15.3407,-9.58016,0.0284258,-6.03711e-05,-2.27232,0.160472,0.0105219,-0.00680106,-0.0132922,15.6457,-12.022,-0.00750868,0.356663,-1.63873,0.204117,0.0044071,-0.00279161,0.0186044,15.5515,-14.3567,-0.00633682,0.427964,-1.63778,0.174549,0.00599897,-0.00296735,0.0153763
132,16.0897,11.802,0.0111617,-0.13058,-1.58248,0.317454,-0.0130435,0.00636173,0.014136,15.9464,9.005,0.0240734,-0.0427726,-1.60778,0.319219,-0.0113018,0.00531127,0.0179252,15.6895,5.73189,0.0309459,0.0389381,-1.63879,0.309318,-0.00871252,0.00383215,0.021461,15.8111,2.60167,0.0268856,0.0933155,-1.64191,0.302225,-0.00571495,0.002071,0.0234974,15.7452,-1.04401,0.0354304,0.1527,-1.65327,0.279469,-0.00249166,6.72401e-05,0.0246771,15.722,-3.85952,0.0237217,0.194256,-1.64742,0.264187,-0.000444751,-0.00107384,0.024563,15.5026,-6.98008,0.0188023,0.245229,-1.65845,0.241,0.00148711,-0.00188866,0.0232506,-15.8369,-9.57652,0.0280306,-0.00489955,-2.25318,0.162004,0.0101639,-0.00651577,-0.0138187,16.1295,-12.027,-0.00597046,0.357719,-1.60657,0.208212,0.00414156,-0.00270177,0.0188771,16.0363,-14.3596,-0.00813562,0.429742,-1.6061,0.181113,0.00559805,-0.00277805,0.0156191
133,16.5732,11.7976,0.0151361,-0.137424,-1.55264,0.312434,-0.01267,0.00613225,0.0139388,16.4282,8.99961,0.0210155,-0.0489594,-1.57669,0.314103,-0.0110127,0.0051316,0.017695,16.171,5.72853,0.030706,0.0332982,-1.60778,0.306979,-0.00851258,0.00371784,0.0212405,16.2928,2.60054,0.0257044,0.0901376,-1.61074,0.300871,-0.0055491,0.00197895,0.0233413,16.2251,-1.04688,0.0345169,0.149431,-1.62065,0.280279,-0.00236294,-3.71107e-07,0.0246557,16.2025,-3.85742,0.0222611,0.191901,-1.61529,0.265641,-0.000368766,-0.00113527,0.0246482,15.9843,-6.98242,0.0192474,0.245284,-1.62695,0.242699,0.00144854,-0.00191743,0.0234461,-16.3332,-9.57278,0.0279641,-0.00951971,-2.23321,0.163642,0.0097957,-0.00622991,-0.0143274,16.6132,-12.0319,-0.00459013,0.358778,-1.5742,0.212165,0.00388544,-0.00261937,0.0191489,16.521,-14.3626,-0.00992896,0.431473,-1.57421,0.18768,0.00520475,-0.00259236,0.015866
134,17.0565,11.7931,0.0187993,-0.144151,-1.52288,0.307639,-0.0122957,0.00590369,0.013741,16.9099,8.99424,0.0181407,-0.0549743,-1.54554,0.309042,-0.0107204,0.00494771,0.017462,16.6525,5.72559,0.0318433,0.0276505,-1.57609,0.304434,-0.00829731,0.00358108,0.0210107,16.7745,2.59924,0.0245385,0.0871166,-1.57965,0.299435,-0.00537505,0.00187531,0.0231802,16.7048,-1.04974,0.0335727,0.146259,-1.58763,0.28117,-0.00222492,-7.80818e-05,0.0246285,16.6828,-3.85542,0.0204168,0.189766,-1.58315,0.267128,-0.000283601,-0.00120693,0.0247273,16.4659,-6.98495,0.0201953,0.2452,-1.59558,0.244066,0.00142935,-0.00196743,0.0236345,-16.8297,-9.56895,0.0281657,-0.0139633,-2.21256,0.165361,0.00941933,-0.00594359,-0.0148217,17.0965,-12.0365,-0.0036017,0.359831,-1.54125,0.215723,0.00365501,-0.00255725,0.0194185,17.0054,-14.3652,-0.0117767,0.433027,-1.54159,0.194273,0.00483414,-0.00242175,0.0161302
135,17.5393,11.7882,0.0213656,-0.150517,-1.49335,0.303525,-0.0119187,0.00567839,0.0135419,17.3923,8.98889,0.0194801,-0.060609,-1.51483,0.304955,-0.010415,0.00474956,0.0172242,17.134,5.72298,0.0332805,0.0220191,-1.54425,0.300784,-0.00806663,0.00342153,0.0207726,17.2566,2.59793,0.0266726,0.0845807,-1.54868,0.296234,-0.0051748,0.00172826,0.0229941,17.1843,-1.05231,0.0330026,0.143932,-1.55462,0.280914,-0.00206265,-0.000195513,0.0245692,17.1629,-3.85302,0.0191501,0.188847,-1.55115,0.268276,-0.000171212,-0.00131654,0.0247793,16.9469,-6.98782,0.0195995,0.244439,-1.56414,0.24605,0.00143775,-0.00205092,0.0238059,-17.3263,-9.56512,0.0288229,-0.0179659,-2.19013,0.167834,0.00903338,-0.00565885,-0.0152927,17.5795,-12.041,-0.00316383,0.360579,-1.5083,0.21985,0.00344656,-0.00251567,0.0196909,17.4899,-14.3676,-0.0129789,0.434409,-1.50877,0.200635,0.00447314,-0.00226715,0.0164048
136,18.0213,11.7831,0.0214663,-0.156954,-1.46393,0.299524,-0.0115365,0.00545262,0.0133442,17.8743,8.98344,0.0202152,-0.0663149,-1.48432,0.300923,-0.0101033,0.00454715,0.0169871,17.6153,5.72056,0.0348951,0.0163985,-1.51231,0.296497,-0.00782704,0.00324881,0.0205296,17.7385,2.59675,0.0287712,0.0819984,-1.51764,0.292828,-0.00496783,0.00157186,0.022801,17.6636,-1.05497,0.0320268,0.141872,-1.5219,0.280526,-0.00189471,-0.000322446,0.0245006,17.6429,-3.85066,0.0179224,0.188091,-1.51926,0.269316,-4.74013e-05,-0.00143973,0.0248201,17.4277,-6.99077,0.018507,0.24346,-1.53269,0.248234,0.001455,-0.00214519,0.0239718,-17.823,-9.56126,0.0294987,-0.0218287,-2.16724,0.170527,0.00864506,-0.00537472,-0.0157564,18.0623,-12.0452,-0.00323535,0.361048,-1.47535,0.224495,0.00325797,-0.00249269,0.0199662,17.9743,-14.3696,-0.0133389,0.435566,-1.47567,0.206696,0.00412476,-0.00213353,0.0166932
137,18.5026,11.7778,0.018964,-0.163465,-1.43463,0.295641,-0.0111489,0.00522637,0.013148,18.3559,8.97776,0.0194957,-0.0721919,-1.45431,0.297022,-0.00977635,0.00433447,0.0167517,18.0959,5.71812,0.0346818,0.01094,-1.48065,0.293575,-0.00756214,0.00305087,0.0202783,18.2202,2.59588,0.0307808,0.0792992,-1.48643,0.288849,-0.00474194,0.00138913,0.0225883,18.1423,-1.05793,0.0298375,0.14061,-1.49003,0.279739,-0.00170982,-0.000477832,0.0244039,18.1227,-3.84837,0.0167604,0.187683,-1.48757,0.270129,9.99261e-05,-0.00159112,0.024838,17.9078,-6.99393,0.0156589,0.241681,-1.50077,0.252061,0.0015229,-0.00228445,0.024117,-18.3206,-9.55716,0.0282271,-0.025113,-2.14399,0.173933,0.00825707,-0.00509612,-0.0161921,18.5444,-12.0495,-0.00496287,0.361122,-1.44186,0.230306,0.00311175,-0.0025079,0.0202567,18.4584,-14.3716,-0.0136448,0.436444,-1.44172,0.213594,0.00379866,-0.00203284,0.017008
138,18.9836,11.772,0.0161687,-0.169609,-1.4055,0.291289,-0.0107614,0.00499625,0.0129487,18.8374,8.97205,0.0198884,-0.0778163,-1.42482,0.293083,-0.00943885,0.00411453,0.0165126,18.5763,5.71561,0.0340522,0.00558631,-1.44932,0.291067,-0.00728996,0.00284691,0.0200242,18.7015,2.59494,0.0318834,0.0759802,-1.45494,0.286154,-0.00450153,0.00119243,0.0223634,18.6212,-1.06086,0.0291227,0.139617,-1.45848,0.279029,-0.00151241,-0.000651501,0.0242911,18.6023,-3.84601,0.0154804,0.186833,-1.45568,0.271435,0.000267641,-0.00176747,0.0248382,18.3878,-6.997,0.0130099,0.240105,-1.46855,0.255725,0.00160401,-0.00243617,0.0242581,-18.8185,-9.55286,0.0265716,-0.0281625,-2.1206,0.177484,0.00787173,-0.00481979,-0.0166193,19.0263,-12.0538,-0.00723379,0.361056,-1.40817,0.236472,0.00297882,-0.00253538,0.0205525,18.9425,-14.3735,-0.0139278,0.437198,-1.40738,0.22087,0.00348238,-0.00194685,0.0173346
139,19.4645,11.766,0.0132662,-0.175622,-1.37644,0.286769,-0.0103738,0.00476473,0.0127482,19.3191,8.96632,0.0212186,-0.0832278,-1.39576,0.289112,-0.00909244,0.00388844,0.0162704,19.0561,5.71251,0.0322443,0.000813726,-1.4201,0.290168,-0.00699105,0.00262498,0.0197578,19.1824,2.5939,0.0321019,0.0720611,-1.42316,0.284701,-0.00424702,0.000982186,0.0221264,19.1003,-1.06376,0.0299493,0.138903,-1.42724,0.2784,-0.00130193,-0.000844242,0.0241614,19.0817,-3.8436,0.0141,0.185645,-1.42366,0.273118,0.000450991,-0.00196292,0.0248248,18.8677,-6.99975,0.0109779,0.239156,-1.43541,0.258884,0.00172608,-0.00262638,0.0243863,-19.3169,-9.5481,0.0239817,-0.0306451,-2.09686,0.181384,0.00749276,-0.00454906,-0.017026,19.5074,-12.0584,-0.01172,0.360066,-1.37264,0.243065,0.00289793,-0.00261722,0.020871,19.426,-14.3754,-0.0150778,0.436995,-1.3715,0.229087,0.0032035,-0.00190764,0.0177091
140,19.9447,11.7599,0.00914383,-0.181207,-1.34737,0.282014,-0.009992,0.00453373,0.0125396,19.7999,8.96094,0.0201712,-0.088705,-1.36669,0.285248,-0.00873549,0.00365381,0.0160158,19.5358,5.70929,0.0302297,-0.00359646,-1.3911,0.289031,-0.00668314,0.00239613,0.0194835,19.6629,2.59286,0.0315472,0.0682754,-1.39113,0.283841,-0.00397329,0.000752938,0.0218692,19.5791,-1.06643,0.0308393,0.138225,-1.39571,0.27737,-0.00107143,-0.00106278,0.0240076,19.5608,-3.84135,0.012824,0.184061,-1.39111,0.274922,0.000661508,-0.00219412,0.0247853,19.3477,-7.00236,0.0103451,0.238691,-1.40175,0.261613,0.0018708,-0.00284302,0.0245049,-19.8155,-9.54349,0.0211836,-0.0328042,-2.07222,0.185141,0.00712029,-0.00428475,-0.0174223,19.9885,-12.0629,-0.0153834,0.359102,-1.33694,0.249308,0.00283561,-0.00271594,0.0211954,19.9094,-14.3774,-0.0164353,0.436658,-1.33562,0.237341,0.00294024,-0.00188173,0.0180977
141,20.425,11.7538,0.00576083,-0.186621,-1.3183,0.277338,-0.00961231,0.00430367,0.0123288,20.2805,8.95568,0.0184571,-0.0941918,-1.33758,0.281476,-0.0083756,0.00341671,0.0157574,20.0152,5.70589,0.0278589,-0.00738478,-1.36251,0.287489,-0.0063598,0.00215541,0.0191956,20.1432,2.59179,0.0307418,0.0645314,-1.35901,0.283172,-0.00369323,0.000517461,0.0216053,20.0578,-1.06902,0.0317552,0.137559,-1.36406,0.276188,-0.000833446,-0.00129094,0.0238447,20.0399,-3.83912,0.0115187,0.182425,-1.35842,0.276706,0.000880149,-0.00243605,0.0247374,19.8279,-7.00484,0.0111807,0.238733,-1.36755,0.263889,0.0020393,-0.00308736,0.0246133,-20.3144,-9.539,0.0182093,-0.0346817,-2.04682,0.188774,0.00675339,-0.00402596,-0.0178095,20.4699,-12.0673,-0.0169322,0.358193,-1.30082,0.254636,0.00282277,-0.00285945,0.0215349,20.3924,-14.3797,-0.018383,0.436009,-1.30002,0.245519,0.00273107,-0.00189823,0.0185308
142,20.9056,11.7479,0.00482998,-0.191505,-1.28921,0.272934,-0.0092392,0.00407663,0.0121108,20.7605,8.95083,0.0157885,-0.0994863,-1.30777,0.279226,-0.00801154,0.00317457,0.0154851,20.4943,5.70243,0.0251611,-0.0109612,-1.33351,0.285316,-0.00602964,0.0019062,0.0188945,20.6232,2.59127,0.0296656,0.0612754,-1.32793,0.282735,-0.00339889,0.000259881,0.0213109,20.5356,-1.07138,0.02987,0.136392,-1.33149,0.276417,-0.00057196,-0.00155301,0.0236446,20.5184,-3.83678,0.00922291,0.181616,-1.32519,0.277622,0.00112999,-0.00272251,0.0246527,20.3079,-7.00723,0.0123954,0.238888,-1.33363,0.265683,0.00224237,-0.00337442,0.0247018,-20.813,-9.53454,0.0176254,-0.0364864,-2.02071,0.191935,0.00639229,-0.00378138,-0.0181811,20.9516,-12.0717,-0.0159824,0.357422,-1.26469,0.260071,0.00285667,-0.00304017,0.0218782,20.8753,-14.3825,-0.0199832,0.435283,-1.26473,0.253337,0.00256382,-0.00194085,0.01899
