"L0",,,,,,,,,,"L1",,,,,,,,,"L2",,,,,,,,,"L3",,,,,,,,,"L4",,,,,,,,,"L5",,,,,,,,,"L6",,,,,,,,,"L7",,,,,,,,,"L8",,,,,,,,,"L9",,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange"
127,13.6732,11.8277,0.0104275,0,0,0,-1.58305e-17,-2.02107e-17,-2.35213e-19,13.5301,9.03375,0.0215573,0,0,0,-1.43837e-17,-1.82473e-17,1.84632e-18,13.2807,5.7483,0.039347,0,0,0,-1.66535e-17,-1.59511e-17,3.38601e-18,13.3991,2.60444,0.0336356,0,0,0,-1.88109e-17,-1.70229e-17,2.12473e-18,13.3426,-1.03099,0.0386703,0,0,0,-1.46763e-17,-1.66384e-17,-4.57066e-19,13.3145,-3.87198,0.0236676,0,0,0,-1.03075e-17,-1.42992e-17,-1.51341e-18,13.0922,-6.96702,0.0217104,0,0,0,-1.21118e-17,-1.35788e-17,-5.40224e-19,-13.3584,-9.59743,0.0293444,0,0,0,-1.55998e-17,-1.49336e-17,1.25989e-18,13.711,-12.0052,1.49768e-05,0,0,0,-2.45797e-17,-9.78281e-18,7.58902e-19,13.6095,-14.3473,-0.000488084,0,0,0,-2.0136e-17,4.894e-18,1.87979e-18
128,14.1564,11.8224,0.00865809,0,0,0,-1.49526e-17,-2.01897e-17,-4.17973e-19,14.0145,9.02789,0.0253626,0,0,0,-1.44696e-17,-1.84726e-17,1.73248e-18,13.7633,5.74535,0.0394122,0,0,0,-1.70713e-17,-1.59684e-17,3.16395e-18,13.8819,2.60385,0.0324047,0,0,0,-1.88526e-17,-1.65496e-17,2.07203e-18,13.8234,-1.03331,0.0378447,0,0,0,-1.44167e-17,-1.6378e-17,-4.43627e-19,13.7962,-3.86963,0.0230389,0,0,0,-1.03584e-17,-1.44665e-17,-1.3938e-18,13.5747,-6.96971,0.0210559,0,0,0,-1.26598e-17,-1.41016e-17,-4.60186e-19,-13.8533,-9.59274,0.0304378,0,0,0,-1.54724e-17,-1.463e-17,1.08438e-18,14.1948,-12.0093,-0.00260403,0,0,0,-2.43952e-17,-9.64981e-18,8.06788e-19,14.0955,-14.3494,-0.0010573,0,0,0,-1.9921e-17,5.39514e-18,1.71646e-18
129,14.6397,11.817,0.0077446,0,0,0,-1.39402e-17,-1.998e-17,-5.7651e-19,14.4985,9.02205,0.0281533,0,0,0,-1.45867e-17,-1.86258e-17,1.58541e-18,14.2454,5.74219,0.0383876,0,0,0,-1.75177e-17,-1.59052e-17,3.10131e-18,14.3645,2.60326,0.0310537,0,0,0,-1.90016e-17,-1.60972e-17,1.96951e-18,14.3042,-1.03572,0.0371595,0,0,0,-1.42635e-17,-1.60508e-17,-4.46298e-19,14.2778,-3.86727,0.0225819,0,0,0,-1.03817e-17,-1.44596e-17,-1.27196e-18,14.0569,-6.97244,0.0200085,0,0,0,-1.32176e-17,-1.46548e-17,-2.79204e-19,-14.3483,-9.58808,0.0313923,0,0,0,-1.54528e-17,-1.43756e-17,9.02037e-19,14.6784,-12.0133,-0.00533467,0,0,0,-2.37586e-17,-9.53101e-18,8.66354e-19,14.5811,-14.3517,-0.00257931,0,0,0,-1.95401e-17,5.43348e-18,1.59196e-18
130,15.123,11.8116,0.00773213,0,0,0,-1.27862e-17,-1.95719e-17,-7.0954e-19,14.9817,9.0162,0.0285482,0,0,0,-1.47772e-17,-1.86089e-17,1.35989e-18,14.7268,5.7389,0.0351782,0,0,0,-1.82035e-17,-1.58506e-17,2.83846e-18,14.8468,2.60273,0.0293651,0,0,0,-1.94325e-17,-1.5699e-17,1.73586e-18,14.7848,-1.03835,0.0368112,0,0,0,-1.43653e-17,-1.55637e-17,-4.87465e-19,14.7593,-3.86487,0.0224085,0,0,0,-1.03585e-17,-1.41435e-17,-1.14595e-18,14.5389,-6.97526,0.0193743,0,0,0,-1.30234e-17,-1.47017e-17,-4.37551e-20,-14.8445,-9.58407,0.029713,0,0,0,-1.54226e-17,-1.40207e-17,9.49729e-19,15.162,-12.0176,-0.0066566,0,0,0,-2.34251e-17,-9.6069e-18,9.42978e-19,15.0664,-14.3542,-0.00438677,0,0,0,-1.92165e-17,5.25548e-18,1.35631e-18
131,15.6064,11.8067,0.00918497,0,0,0,-1.24196e-17,-1.93094e-17,-9.35809e-19,15.4643,9.01053,0.0270825,0,0,0,-1.53253e-17,-1.85716e-17,1.06934e-18,15.2081,5.73554,0.0320623,0,0,0,-1.89656e-17,-1.57967e-17,2.54581e-18,15.329,2.60219,0.0279863,0,0,0,-1.99706e-17,-1.5313e-17,1.5803e-18,15.2651,-1.0411,0.0362245,0,0,0,-1.46722e-17,-1.50475e-17,-3.9877e-19,15.2407,-3.86227,0.0228626,0,0,0,-1.07136e-17,-1.37928e-17,-9.06755e-19,15.0208,-6.97791,0.0188874,0,0,0,-1.30269e-17,-1.47724e-17,2.1848e-19,-15.3407,-9.58016,0.0284258,0,0,0,-1.52531e-17,-1.36736e-17,9.83461e-19,15.6457,-12.022,-0.00750868,0,0,0,-2.31583e-17,-9.74206e-18,1.02572e-18,15.5515,-14.3567,-0.00633682,0,0,0,-1.89217e-17,4.96758e-18,1.06388e-18
132,16.0897,11.802,0.0111617,0,0,0,-1.23335e-17,-1.90987e-17,-1.1953e-18,15.9464,9.005,0.0240734,0,0,0,-1.61698e-17,-1.85174e-17,7.24828e-19,15.6895,5.73189,0.0309459,0,0,0,-2.00215e-17,-1.57414e-17,2.20812e-18,15.8111,2.60167,0.0268856,0,0,0,-2.0607e-17,-1.4938e-17,1.49608e-18,15.7452,-1.04401,0.0354304,0,0,0,-1.51583e-17,-1.45058e-17,-1.96521e-19,15.722,-3.85952,0.0237217,0,0,0,-1.13188e-17,-1.34191e-17,-5.92368e-19,15.5026,-6.98008,0.0188023,0,0,0,-1.35662e-17,-1.49072e-17,5.53166e-19,-15.8369,-9.57652,0.0280306,0,0,0,-1.47667e-17,-1.33433e-17,9.85909e-19,16.1295,-12.027,-0.00597046,0,0,0,-2.19513e-17,-9.96091e-18,1.18642e-18,16.0363,-14.3596,-0.00813562,0,0,0,-1.78308e-17,4.47871e-18,1.1327e-18
133,16.5732,11.7976,0.0151361,0,0,0,-1.11894e-17,-1.75252e-17,-1.22284e-18,16.4282,8.99961,0.0210155,0,0,0,-1.66581e-17,-1.81905e-17,5.08669e-19,16.171,5.72853,0.030706,0,0,0,-2.09229e-17,-1.56957e-17,1.92281e-18,16.2928,2.60054,0.0257044,0,0,0,-2.08582e-17,-1.43955e-17,1.52349e-18,16.2251,-1.04688,0.0345169,0,0,0,-1.49296e-17,-1.36216e-17,1.71158e-19,16.2025,-3.85742,0.0222611,0,0,0,-1.07556e-17,-1.28077e-17,-1.67389e-19,15.9843,-6.98242,0.0192474,0,0,0,-1.3246e-17,-1.49907e-17,8.72247e-19,-16.3332,-9.57278,0.0279641,0,0,0,-1.44145e-17,-1.29572e-17,9.58147e-19,16.6132,-12.0319,-0.00459013,0,0,0,-2.09296e-17,-1.0024e-17,1.36469e-18,16.521,-14.3626,-0.00992896,0,0,0,-1.66846e-17,4.16622e-18,1.18722e-18
134,17.0565,11.7931,0.0187993,0,0,0,-1.02794e-17,-1.59964e-17,-1.26203e-18,16.9099,8.99424,0.0181407,0,0,0,-1.70871e-17,-1.77832e-17,3.20256e-19,16.6525,5.72559,0.0318433,0,0,0,-2.15822e-17,-1.56651e-17,1.71968e-18,16.7745,2.59924,0.0245385,0,0,0,-2.09959e-17,-1.38061e-17,1.58769e-18,16.7048,-1.04974,0.0335727,0,0,0,-1.44951e-17,-1.2639e-17,5.90371e-19,16.6828,-3.85542,0.0204168,0,0,0,-1.00373e-17,-1.21591e-17,2.98331e-19,16.4659,-6.98495,0.0201953,0,0,0,-1.21112e-17,-1.50255e-17,1.1765e-18,-16.8297,-9.56895,0.0281657,0,0,0,-1.41701e-17,-1.25258e-17,9.05506e-19,17.0965,-12.0365,-0.0036017,0,0,0,-2.03991e-17,-9.67261e-18,1.58942e-18,17.0054,-14.3652,-0.0117767,0,0,0,-1.55997e-17,4.76098e-18,1.03039e-18
135,17.5393,11.7882,0.0213656,0,0,0,-1.01707e-17,-1.46709e-17,-1.34876e-18,17.3923,8.98889,0.0194801,0,0,0,-1.82078e-17,-1.71555e-17,1.96236e-20,17.134,5.72298,0.0332805,0,0,0,-2.2448e-17,-1.55477e-17,1.5215e-18,17.2566,2.59793,0.0266726,0,0,0,-2.12629e-17,-1.33964e-17,1.88377e-18,17.1843,-1.05231,0.0330026,0,0,0,-1.44594e-17,-1.18754e-17,1.25537e-18,17.1629,-3.85302,0.0191501,0,0,0,-1.00072e-17,-1.16055e-17,9.80868e-19,16.9469,-6.98782,0.0195995,0,0,0,-1.18075e-17,-1.50083e-17,1.67226e-18,-17.3263,-9.56512,0.0288229,0,0,0,-1.39507e-17,-1.21972e-17,7.49365e-19,17.5795,-12.041,-0.00316383,0,0,0,-1.95419e-17,-9.57881e-18,1.89892e-18,17.4899,-14.3676,-0.0129789,0,0,0,-1.40688e-17,4.92908e-18,9.978e-19
136,18.0213,11.7831,0.0214663,0,0,0,-9.87573e-18,-1.33632e-17,-1.3604e-18,17.8743,8.98344,0.0202152,0,0,0,-1.92397e-17,-1.65057e-17,-2.11821e-19,17.6153,5.72056,0.0348951,0,0,0,-2.34333e-17,-1.53798e-17,1.32603e-18,17.7385,2.59675,0.0287712,0,0,0,-2.14718e-17,-1.30297e-17,2.13009e-18,17.6636,-1.05497,0.0320268,0,0,0,-1.44023e-17,-1.11829e-17,1.81772e-18,17.6429,-3.85066,0.0179224,0,0,0,-1.00575e-17,-1.1115e-17,1.57383e-18,17.4277,-6.99077,0.018507,0,0,0,-1.17709e-17,-1.49743e-17,2.22944e-18,-17.823,-9.56126,0.0294987,0,0,0,-1.37254e-17,-1.19002e-17,5.73205e-19,18.0623,-12.0452,-0.00323535,0,0,0,-1.8387e-17,-9.71973e-18,2.28534e-18,17.9743,-14.3696,-0.0133389,0,0,0,-1.19544e-17,4.53854e-18,1.12841e-18
137,18.5026,11.7778,0.018964,0,0,0,-9.38429e-18,-1.20744e-17,-1.29288e-18,18.3559,8.97776,0.0194957,0,0,0,-2.00575e-17,-1.58029e-17,-2.7672e-19,18.0959,5.71812,0.0346818,0,0,0,-2.42701e-17,-1.51767e-17,1.22454e-18,18.2202,2.59588,0.0307808,0,0,0,-2.15157e-17,-1.27831e-17,2.23783e-18,18.1423,-1.05793,0.0298375,0,0,0,-1.42809e-17,-1.07031e-17,2.07281e-18,18.1227,-3.84837,0.0167604,0,0,0,-1.02751e-17,-1.0757e-17,1.97983e-18,17.9078,-6.99393,0.0156589,0,0,0,-1.21268e-17,-1.49312e-17,2.78213e-18,-18.3206,-9.55716,0.0282271,0,0,0,-1.32531e-17,-1.17232e-17,5.26201e-19,18.5444,-12.0495,-0.00496287,0,0,0,-1.66789e-17,-1.00899e-17,2.52167e-18,18.4584,-14.3716,-0.0136448,0,0,0,-9.939e-18,3.68835e-18,1.0232e-18
138,18.9836,11.772,0.0161687,0,0,0,-9.19289e-18,-1.10087e-17,-1.1881e-18,18.8374,8.97205,0.0198884,0,0,0,-2.05374e-17,-1.50349e-17,-2.73582e-19,18.5763,5.71561,0.0340522,0,0,0,-2.50061e-17,-1.49305e-17,1.15483e-18,18.7015,2.59494,0.0318834,0,0,0,-2.15458e-17,-1.22874e-17,2.42402e-18,18.6212,-1.06086,0.0291227,0,0,0,-1.40555e-17,-9.945e-18,2.47471e-18,18.6023,-3.84601,0.0154804,0,0,0,-1.00312e-17,-1.02703e-17,2.51819e-18,18.3878,-6.997,0.0130099,0,0,0,-1.21503e-17,-1.49355e-17,3.3377e-18,-18.8185,-9.55286,0.0265716,0,0,0,-1.2843e-17,-1.15203e-17,4.53714e-19,19.0263,-12.0538,-0.00723379,0,0,0,-1.48158e-17,-1.05132e-17,2.70648e-18,18.9425,-14.3735,-0.0139278,0,0,0,-7.96941e-18,2.63033e-18,8.1137e-19
139,19.4645,11.766,0.0132662,0,0,0,-9.10895e-18,-1.0023e-17,-1.06999e-18,19.3191,8.96632,0.0212186,0,0,0,-2.07324e-17,-1.4212e-17,-2.13058e-19,19.0561,5.71251,0.0322443,0,0,0,-2.5168e-17,-1.44138e-17,1.21854e-18,19.1824,2.5939,0.0321019,0,0,0,-2.15619e-17,-1.15507e-17,2.6859e-18,19.1003,-1.06376,0.0299493,0,0,0,-1.37219e-17,-8.89634e-18,3.02979e-18,19.0817,-3.8436,0.0141,0,0,0,-9.43468e-18,-9.68318e-18,3.15822e-18,18.8677,-6.99975,0.0109779,0,0,0,-1.11471e-17,-1.50864e-17,3.90199e-18,-19.3169,-9.5481,0.0239817,0,0,0,-1.25881e-17,-1.12558e-17,3.20823e-19,19.5074,-12.0584,-0.01172,0,0,0,-1.31799e-17,-1.04185e-17,2.61811e-18,19.426,-14.3754,-0.0150778,0,0,0,-4.98037e-18,2.14665e-18,5.91997e-19
140,19.9447,11.7599,0.00914383,0,0,0,-9.37909e-18,-9.07759e-18,-1.25863e-18,19.7999,8.96094,0.0201712,0,0,0,-2.10685e-17,-1.34244e-17,-2.9664e-19,19.5358,5.70929,0.0302297,0,0,0,-2.52196e-17,-1.39912e-17,1.24074e-18,19.6629,2.59286,0.0315472,0,0,0,-2.09564e-17,-1.12296e-17,2.85561e-18,19.5791,-1.06643,0.0308393,0,0,0,-1.28415e-17,-8.21412e-18,3.36642e-18,19.5608,-3.84135,0.012824,0,0,0,-8.77122e-18,-9.20441e-18,3.49908e-18,19.3477,-7.00236,0.0103451,0,0,0,-1.04391e-17,-1.50504e-17,4.28726e-18,-19.8155,-9.54349,0.0211836,0,0,0,-1.2332e-17,-1.08571e-17,1.98325e-19,19.9885,-12.0629,-0.0153834,0,0,0,-1.17957e-17,-1.05339e-17,2.50921e-18,19.9094,-14.3774,-0.0164353,0,0,0,-2.19714e-18,1.43006e-18,3.04799e-19
141,20.425,11.7538,0.00576083,0,0,0,-9.77629e-18,-8.26987e-18,-1.41238e-18,20.2805,8.95568,0.0184571,0,0,0,-2.14395e-17,-1.26641e-17,-4.12669e-19,20.0152,5.70589,0.0278589,0,0,0,-2.50819e-17,-1.37301e-17,1.1916e-18,20.1432,2.59179,0.0307418,0,0,0,-2.01497e-17,-1.1044e-17,2.99523e-18,20.0578,-1.06902,0.0317552,0,0,0,-1.17568e-17,-7.66857e-18,3.62157e-18,20.0399,-3.83912,0.0115187,0,0,0,-8.10304e-18,-8.76528e-18,3.75783e-18,19.8279,-7.00484,0.0111807,0,0,0,-1.00409e-17,-1.48181e-17,4.48481e-18,-20.3144,-9.539,0.0182093,0,0,0,-1.20754e-17,-1.03433e-17,8.46477e-20,20.4699,-12.0673,-0.0169322,0,0,0,-1.10773e-17,-1.11984e-17,2.3478e-18,20.3924,-14.3797,-0.018383,0,0,0,-4.58639e-19,-3.25764e-19,-2.49301e-19
142,20.9056,11.7479,0.00482998,0,0,0,-1.05692e-17,-7.90564e-18,-1.43919e-18,20.7605,8.95083,0.0157885,0,0,0,-2.17584e-17,-1.23326e-17,-3.97587e-19,20.4943,5.70243,0.0251611,0,0,0,-2.4799e-17,-1.36666e-17,1.18199e-18,20.6232,2.59127,0.0296656,0,0,0,-1.93952e-17,-1.11911e-17,3.02534e-18,20.5356,-1.07138,0.02987,0,0,0,-1.10572e-17,-7.45926e-18,3.71066e-18,20.5184,-3.83678,0.00922291,0,0,0,-7.69226e-18,-8.59607e-18,3.80782e-18,20.3079,-7.00723,0.0123954,0,0,0,-9.8137e-18,-1.47087e-17,4.51854e-18,-20.813,-9.53454,0.0176254,0,0,0,-1.15536e-17,-1.03306e-17,-2.03521e-19,20.9516,-12.0717,-0.0159824,0,0,0,-1.04553e-17,-1.21975e-17,2.28749e-18,20.8753,-14.3825,-0.0199832,0,0,0,9.47164e-19,-2.80971e-18,-4.80762e-19
143,21.386,11.7423,0.00360987,0,0,0,-1.1144e-17,-7.68933e-18,-1.44106e-18,21.2404,8.94591,0.0130539,0,0,0,-2.19703e-17,-1.20561e-17,-3.86581e-19,20.9732,5.69897,0.0222589,0,0,0,-2.44245e-17,-1.37281e-17,1.19743e-18,21.103,2.59087,0.0282543,0,0,0,-1.86124e-17,-1.14039e-17,3.04981e-18,21.0132,-1.07379,0.0276493,0,0,0,-1.03194e-17,-7.25959e-18,3.77638e-18,20.9968,-3.8344,0.00723516,0,0,0,-7.23983e-18,-8.36481e-18,3.82578e-18,20.7878,-7.00959,0.0137513,0,0,0,-9.64935e-18,-1.46444e-17,4.49229e-18,-21.3114,-9.5301,0.0176956,0,0,0,-1.09761e-17,-1.04594e-17,-5.40472e-19,21.4336,-12.0762,-0.0128029,0,0,0,-9.91996e-18,-1.34985e-17,2.31865e-18,21.3581,-14.3858,-0.0211646,0,0,0,1.95988e-18,-6.15173e-18,-3.31585e-19
144,21.8661,11.737,0.00208434,0,0,0,-1.1488e-17,-7.62965e-18,-1.4165e-18,21.7201,8.94082,0.0101571,0,0,0,-2.19198e-17,-1.19146e-17,-3.85592e-19,21.4518,5.69551,0.0189956,0,0,0,-2.38988e-17,-1.39938e-17,1.21861e-18,21.5823,2.59087,0.02583,0,0,0,-1.77415e-17,-1.18165e-17,3.05753e-18,21.4904,-1.07631,0.0245032,0,0,0,-9.38521e-18,-7.05337e-18,3.77367e-18,21.4752,-3.83197,0.0060123,0,0,0,-6.68528e-18,-7.98132e-18,3.76534e-18,21.2671,-7.01151,0.0134567,0,0,0,-9.54648e-18,-1.43784e-17,4.34985e-18,-21.8102,-9.52618,0.0178648,0,0,0,-1.09634e-17,-1.06964e-17,-9.08084e-19,21.9155,-12.0805,-0.00881206,0,0,0,-9.57923e-18,-1.39378e-17,2.43405e-18,21.8408,-14.3892,-0.0213279,0,0,0,2.70974e-18,-8.07137e-18,3.15011e-20
145,22.3461,11.7323,0.00143054,0,0,0,-1.23711e-17,-7.95921e-18,-1.4606e-18,22.1999,8.93536,0.00870241,0,0,0,-2.20795e-17,-1.18802e-17,-4.16806e-19,21.9303,5.69213,0.016067,0,0,0,-2.33668e-17,-1.42695e-17,1.22133e-18,22.0616,2.5903,0.0243194,0,0,0,-1.68731e-17,-1.20951e-17,2.93248e-18,21.9678,-1.0785,0.0233596,0,0,0,-8.54542e-18,-6.87244e-18,3.68901e-18,21.9537,-3.82946,0.00605534,0,0,0,-6.34147e-18,-7.65038e-18,3.6464e-18,21.7462,-7.01345,0.0130026,0,0,0,-9.55455e-18,-1.40466e-17,4.1932e-18,-22.3093,-9.52222,0.0175568,0,0,0,-1.07513e-17,-1.08271e-17,-1.21993e-18,22.3973,-12.0848,-0.00468781,0,0,0,-9.28748e-18,-1.41526e-17,2.56351e-18,22.3235,-14.3927,-0.0210825,0,0,0,3.35476e-18,-9.4273e-18,4.79614e-19
146,22.8262,11.7277,0.00108962,0,0,0,-1.34483e-17,-8.42887e-18,-1.52945e-18,22.6797,8.92958,0.00848431,0,0,0,-2.24192e-17,-1.19374e-17,-4.75648e-19,22.4092,5.68954,0.0166051,0,0,0,-2.3001e-17,-1.43349e-17,1.05282e-18,22.5409,2.58916,0.0237321,0,0,0,-1.60075e-17,-1.2236e-17,2.67145e-18,22.4456,-1.08029,0.0247121,0,0,0,-7.82324e-18,-6.72294e-18,3.50223e-18,22.4322,-3.8269,0.00721816,0,0,0,-6.18282e-18,-7.36628e-18,3.47574e-18,22.2249,-7.01543,0.0121249,0,0,0,-9.95166e-18,-1.34983e-17,3.9962e-18,-22.809,-9.51813,0.0160219,0,0,0,-1.00186e-17,-1.06806e-17,-1.38632e-18,22.8782,-12.0902,-0.00350387,0,0,0,-8.8166e-18,-1.50272e-17,2.33052e-18,22.8059,-14.3951,-0.0208831,0,0,0,4.14578e-18,-1.24694e-17,8.01503e-19
147,23.3061,11.723,0.00227867,0,0,0,-1.40746e-17,-8.76559e-18,-1.4677e-18,23.1595,8.92308,0.00924949,0,0,0,-2.25708e-17,-1.20327e-17,-5.14925e-19,22.8882,5.68701,0.0177338,0,0,0,-2.26635e-17,-1.44444e-17,8.70869e-19,23.0201,2.58785,0.0234991,0,0,0,-1.54518e-17,-1.2514e-17,2.31713e-18,22.9233,-1.08226,0.0270563,0,0,0,-7.4443e-18,-6.68542e-18,3.27419e-18,22.9102,-3.82468,0.00731448,0,0,0,-6.28289e-18,-7.153e-18,3.30087e-18,22.7035,-7.01772,0.0113798,0,0,0,-1.02894e-17,-1.29561e-17,3.72355e-18,-23.3089,-9.51404,0.0145729,0,0,0,-9.50313e-18,-1.04967e-17,-1.62193e-18,23.3587,-12.0955,-0.00350499,0,0,0,-8.57614e-18,-1.59506e-17,2.17683e-18,23.2881,-14.3974,-0.0208465,0,0,0,4.777e-18,-1.55668e-17,1.13065e-18
148,23.786,11.7181,0.00310322,0,0,0,-1.48337e-17,-9.27185e-18,-1.38054e-18,23.6392,8.91643,0.0102798,0,0,0,-2.26731e-17,-1.21548e-17,-5.47875e-19,23.3671,5.68457,0.0199787,0,0,0,-2.23787e-17,-1.46366e-17,6.63308e-19,23.4991,2.5865,0.02338,0,0,0,-1.50048e-17,-1.284e-17,1.92997e-18,23.401,-1.08432,0.0298579,0,0,0,-7.22373e-18,-6.69963e-18,3.02704e-18,23.3881,-3.82258,0.00707029,0,0,0,-6.45573e-18,-6.97264e-18,3.12232e-18,23.182,-7.02035,0.0107878,0,0,0,-1.05582e-17,-1.2421e-17,3.3631e-18,-23.809,-9.50998,0.0132049,0,0,0,-9.1852e-18,-1.0278e-17,-1.92029e-18,23.8383,-12.1008,-0.00655726,0,0,0,-8.93222e-18,-1.69914e-17,2.22514e-18,23.77,-14.399,-0.0213576,0,0,0,4.85807e-18,-1.86754e-17,1.49366e-18
149,24.2652,11.7125,0.00267054,0,0,0,-1.60458e-17,-1.03352e-17,-1.21705e-18,24.1186,8.91075,0.0112926,0,0,0,-2.28152e-17,-1.2713e-17,-5.52524e-19,23.8458,5.68178,0.0220337,0,0,0,-2.19601e-17,-1.49512e-17,5.09091e-19,23.9777,2.58516,0.0225213,0,0,0,-1.43849e-17,-1.36004e-17,1.72783e-18,23.8776,-1.08697,0.0288346,0,0,0,-6.86139e-18,-7.59519e-18,2.75934e-18,23.8651,-3.82053,0.00466446,0,0,0,-6.41594e-18,-7.58554e-18,2.75887e-18,23.66,-7.02309,0.00959468,0,0,0,-1.09022e-17,-1.21622e-17,2.96826e-18,-24.3088,-9.50578,0.0136168,0,0,0,-9.28454e-18,-1.04613e-17,-2.04367e-18,24.3177,-12.1052,-0.0095307,0,0,0,-9.4587e-18,-1.79481e-17,2.40966e-18,24.2517,-14.4006,-0.0217961,0,0,0,4.28595e-18,-2.19069e-17,1.9904e-18
150,24.7443,11.7069,0.00182715,0,0,0,-1.73321e-17,-1.14186e-17,-1.1085e-18,24.5978,8.90541,0.0117186,0,0,0,-2.29725e-17,-1.33608e-17,-5.69032e-19,24.3243,5.67871,0.0239585,0,0,0,-2.1449e-17,-1.53505e-17,3.91717e-19,24.4562,2.58395,0.0217844,0,0,0,-1.38924e-17,-1.43839e-17,1.47866e-18,24.3538,-1.08993,0.0266888,0,0,0,-6.59033e-18,-8.49453e-18,2.47442e-18,24.3422,-3.81837,0.00276137,0,0,0,-6.4354e-18,-8.0217e-18,2.43451e-18,24.1379,-7.02586,0.00815117,0,0,0,-1.12775e-17,-1.20179e-17,2.55914e-18,-24.8086,-9.50156,0.0145346,0,0,0,-9.5071e-18,-1.07674e-17,-2.12307e-18,24.7971,-12.109,-0.012435,0,0,0,-1.01379e-17,-1.8832e-17,2.71495e-18,24.7333,-14.4023,-0.0221568,0,0,0,3.02003e-18,-2.52687e-17,2.62881e-18
151,25.223,11.7013,0.000547766,0,0,0,-1.86972e-17,-1.25232e-17,-1.0583e-18,25.0765,8.90091,0.0106729,0,0,0,-2.3168e-17,-1.42333e-17,-6.15196e-19,24.802,5.67491,0.0232395,0,0,0,-2.11741e-17,-1.61162e-17,2.0935e-19,24.9345,2.58311,0.0214854,0,0,0,-1.38226e-17,-1.52277e-17,1.06764e-18,24.8289,-1.09425,0.0203936,0,0,0,-6.85276e-18,-9.03398e-18,2.10926e-18,24.8194,-3.81591,0.00230805,0,0,0,-6.63201e-18,-7.93743e-18,2.2229e-18,24.6156,-7.02829,0.00692897,0,0,0,-1.14007e-17,-1.11962e-17,2.4488e-18,-25.3093,-9.49758,0.0137047,0,0,0,-9.69148e-18,-1.12236e-17,-2.71992e-18,25.2763,-12.1129,-0.0142642,0,0,0,-1.05854e-17,-1.98254e-17,2.65686e-18,25.2149,-14.4044,-0.0208071,0,0,0,2.00829e-18,-2.81775e-17,2.77314e-18
152,25.7018,11.6959,0.000737911,0,0,0,-1.97024e-17,-1.3575e-17,-1.2924e-18,25.5549,8.89581,0.00952149,0,0,0,-2.32339e-17,-1.50082e-17,-7.68289e-19,25.2795,5.67094,0.0220076,0,0,0,-2.09594e-17,-1.69087e-17,1.96886e-20,25.4127,2.58253,0.0213941,0,0,0,-1.40274e-17,-1.57938e-17,7.5124e-19,25.3042,-1.09777,0.015314,0,0,0,-7.41346e-18,-9.5583e-18,1.76981e-18,25.2966,-3.81349,0.00340694,0,0,0,-7.25343e-18,-8.01022e-18,1.96049e-18,25.0931,-7.03063,0.00579128,0,0,0,-1.16496e-17,-1.04515e-17,2.30734e-18,-25.8101,-9.49362,0.0128369,0,0,0,-9.82724e-18,-1.16098e-17,-3.22666e-18,25.7556,-12.1168,-0.01573,0,0,0,-1.09747e-17,-2.08436e-17,2.49855e-18,25.6966,-14.4065,-0.0188642,0,0,0,1.08409e-18,-3.09309e-17,2.74523e-18
