"L0",,,,,,,,,,"L1",,,,,,,,,"L2",,,,,,,,,"L3",,,,,,,,,"L4",,,,,,,,,"L5",,,,,,,,,"L6",,,,,,,,,"L7",,,,,,,,,"L8",,,,,,,,,"L9",,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange"
175,36.6551,11.572,-0.0206361,0.00637036,-0.145209,0.180804,-0.000370597,-0.00029018,0.000726857,36.5032,8.76953,-0.0228189,0.0315026,-0.145405,0.185433,-0.000246789,-0.000570777,0.000964618,36.2056,5.60405,-0.00900624,0.0584525,-0.144995,0.191828,1.90589e-05,-0.000961348,0.00120955,36.355,2.56439,0.0110226,0.0834391,-0.139889,0.195745,0.000395971,-0.00140867,0.0012572,36.1992,-1.14862,-0.0101487,0.112895,-0.134797,0.201832,0.000993617,-0.00213305,0.00125789,36.2108,-3.76378,-0.0133778,0.132252,-0.128828,0.207519,0.00148148,-0.00270522,0.00108985,36.021,-7.08887,-0.0248851,0.156924,-0.119383,0.212201,0.0022472,-0.00353174,0.000849393,-37.3937,-9.40255,-0.00608015,0.066471,-0.244811,0.218164,0.00141565,-0.00253982,-0.0061208,36.7265,-12.2198,-0.0262836,0.195843,-0.0916871,0.225365,0.0028772,-0.00424588,-0.000372508,36.7065,-14.4659,-0.0272368,0.210065,-0.0840756,0.23121,0.00318092,-0.00462561,-0.000848735
176,37.1294,11.5648,-0.0197276,0.00624478,-0.140234,0.180283,-0.000346061,-0.000300442,0.000655033,36.9766,8.764,-0.0263144,0.0314968,-0.140216,0.185334,-0.000229739,-0.000566553,0.000868887,36.6777,5.60235,-0.0138418,0.0584191,-0.139711,0.191688,2.31567e-05,-0.000942343,0.00108705,36.829,2.56515,0.0136077,0.0835375,-0.135236,0.195258,0.000376142,-0.00136411,0.00111271,36.6708,-1.15066,-0.00974082,0.113098,-0.12989,0.20162,0.000931001,-0.00204774,0.00108801,36.6826,-3.76254,-0.0165208,0.132965,-0.124704,0.206685,0.00137749,-0.0025847,0.000894984,36.4945,-7.09174,-0.0221922,0.157767,-0.11554,0.212136,0.0020753,-0.00335052,0.000604643,-37.9015,-9.39759,-0.0111211,0.0659919,-0.235608,0.219192,0.00161671,-0.00276128,-0.00601611,37.1996,-12.2265,-0.0349701,0.197124,-0.0903986,0.223936,0.00252251,-0.00386267,-0.000626306,37.1818,-14.4695,-0.033158,0.211287,-0.0842299,0.227893,0.00274388,-0.00413162,-0.00111632
177,37.6032,11.5576,-0.0196129,0.00617963,-0.135322,0.179591,-0.000322928,-0.000309132,0.000585544,37.4502,8.75811,-0.0263908,0.0315203,-0.135215,0.184653,-0.000213554,-0.000555118,0.000775813,37.1496,5.59969,-0.0182244,0.0583634,-0.134735,0.191336,2.53722e-05,-0.00091928,0.000967573,37.3021,2.56483,0.0129211,0.0834845,-0.130627,0.195194,0.000348618,-0.0013143,0.000978419,37.1421,-1.15273,-0.0104599,0.113352,-0.125273,0.201674,0.000860349,-0.00195673,0.000931674,37.1544,-3.76112,-0.0177445,0.133486,-0.120516,0.206075,0.00126267,-0.00245235,0.00072254,36.9674,-7.09482,-0.0218218,0.158443,-0.111838,0.212195,0.00189221,-0.00315557,0.0003855,-38.4089,-9.39253,-0.0142073,0.0650139,-0.226516,0.22013,0.00182497,-0.00298412,-0.0058758,37.6728,-12.2335,-0.0422219,0.198039,-0.0891969,0.222134,0.00216402,-0.00347034,-0.000829323,37.6567,-14.4727,-0.0402623,0.212136,-0.0842451,0.224472,0.00230188,-0.00362615,-0.0013105
178,38.0766,11.5516,-0.0207584,0.00609247,-0.130532,0.179147,-0.000299112,-0.000316407,0.000517249,37.9237,8.75239,-0.0270162,0.0315293,-0.130297,0.184064,-0.000197897,-0.000541897,0.000683946,37.6215,5.5961,-0.022178,0.0582863,-0.130061,0.190775,2.57418e-05,-0.000892234,0.00085106,37.7751,2.56409,0.0118088,0.0834296,-0.126031,0.195183,0.000319065,-0.00126351,0.000847279,37.6131,-1.15482,-0.0115658,0.113623,-0.120754,0.201818,0.000786984,-0.0018638,0.000779953,37.6263,-3.75958,-0.0186025,0.133945,-0.116325,0.205547,0.00114576,-0.00231743,0.000556535,37.4398,-7.09802,-0.0229625,0.159011,-0.108229,0.212335,0.00170182,-0.00295168,0.000183026,-38.9162,-9.38742,-0.0164983,0.063835,-0.21747,0.221031,0.00203603,-0.00320742,-0.0057211,38.1461,-12.2409,-0.0482701,0.198646,-0.0880685,0.220019,0.00180229,-0.00307026,-0.000989429,38.1313,-14.4758,-0.0481881,0.212724,-0.0841638,0.220979,0.00185636,-0.00311261,-0.00145363
179,38.5497,11.5472,-0.0232592,0.00598189,-0.125872,0.178969,-0.000274559,-0.000322162,0.000450242,38.3967,8.74716,-0.0291341,0.031499,-0.125607,0.183724,-0.000183674,-0.000523822,0.000595364,38.0939,5.59248,-0.0222519,0.0583253,-0.125509,0.190186,2.10424e-05,-0.00086046,0.000741448,38.2476,2.56191,0.00982982,0.0834222,-0.121481,0.195281,0.000282525,-0.0012098,0.00072713,38.0848,-1.15848,-0.00726651,0.113949,-0.116624,0.201801,0.000707315,-0.00176572,0.000647082,38.0979,-3.75745,-0.018733,0.134154,-0.112188,0.205389,0.00102386,-0.00217492,0.00041467,37.9121,-7.10009,-0.0239849,0.159702,-0.104846,0.211828,0.00150588,-0.00273705,1.9397e-05,-39.4235,-9.38284,-0.0173144,0.0623354,-0.208652,0.22198,0.00223677,-0.00342158,-0.00551772,38.6197,-12.2457,-0.0511462,0.198983,-0.0871482,0.217588,0.00145124,-0.00267747,-0.00108192,38.6066,-14.4774,-0.0511229,0.2125,-0.0840503,0.218197,0.00143171,-0.00261695,-0.00150297
180,39.0219,11.5416,-0.0288219,0.00570569,-0.121208,0.179481,-0.000250624,-0.000323887,0.000385292,38.8692,8.74189,-0.0326617,0.0315568,-0.121025,0.18319,-0.000171536,-0.000502783,0.000509786,38.5663,5.58883,-0.0210401,0.0584033,-0.120997,0.189589,1.46662e-05,-0.000827115,0.000634154,38.7196,2.55956,0.00635786,0.0834909,-0.117053,0.195257,0.000242895,-0.00115513,0.000612942,38.5562,-1.16255,-0.00409792,0.114312,-0.112541,0.201637,0.000626656,-0.0016671,0.000518789,38.5693,-3.75488,-0.0197918,0.134407,-0.108172,0.204989,0.00090157,-0.0020315,0.000282408,38.3842,-7.10197,-0.0250706,0.16042,-0.101537,0.211134,0.00130904,-0.0025202,-0.000133286,-39.9308,-9.37861,-0.0181397,0.0607687,-0.199857,0.222771,0.00243195,-0.00363023,-0.00530215,39.0934,-12.2499,-0.0530641,0.199231,-0.086287,0.215068,0.00110406,-0.0022878,-0.00115344,39.082,-14.4787,-0.0528702,0.212083,-0.0839243,0.215522,0.00101592,-0.00213055,-0.00152578
181,39.4939,11.5356,-0.0355092,0.00536867,-0.116541,0.180246,-0.000226911,-0.00032414,0.000321101,39.3413,8.73658,-0.0375035,0.0316966,-0.116544,0.182474,-0.00016134,-0.000478981,0.000427004,39.0385,5.58362,-0.0197426,0.0584308,-0.116715,0.189131,8.7739e-07,-0.000789361,0.000537558,39.1912,2.55703,0.000825164,0.0836632,-0.112791,0.195069,0.000199035,-0.00109916,0.000506851,39.0265,-1.168,-0.00509158,0.114798,-0.108605,0.200976,0.000542859,-0.00156686,0.000405353,39.0402,-3.75153,-0.0225301,0.134742,-0.104375,0.204146,0.000778444,-0.00188631,0.000167404,38.8559,-7.10396,-0.0269698,0.161173,-0.0985437,0.209745,0.00111316,-0.00230052,-0.00024641,-40.4386,-9.37574,-0.0192775,0.0590032,-0.191106,0.222954,0.00260776,-0.00381959,-0.00504754,39.5673,-12.2531,-0.0518959,0.199091,-0.0854766,0.212424,0.000784326,-0.00192885,-0.00115401,39.5575,-14.4799,-0.0521097,0.211274,-0.0837352,0.212675,0.000645218,-0.00169804,-0.00146635
182,39.9659,11.5287,-0.0404877,0.00507978,-0.111766,0.180895,-0.000209573,-0.000318902,0.00025937,39.8138,8.73195,-0.0391201,0.0317761,-0.112154,0.181646,-0.000154775,-0.000452255,0.000347773,39.5104,5.57855,-0.0189068,0.0584559,-0.112407,0.188691,-1.41627e-05,-0.000751048,0.000443254,39.663,2.5549,-0.00147761,0.0840851,-0.108565,0.194042,0.000151579,-0.00104248,0.000409409,39.4969,-1.17175,-0.00531708,0.115171,-0.104718,0.200195,0.000457375,-0.00146654,0.000299948,39.5109,-3.74863,-0.0254106,0.135001,-0.100827,0.203444,0.000655508,-0.00174192,6.66863e-05,39.3274,-7.10611,-0.0293499,0.161888,-0.0955684,0.208284,0.000919237,-0.00208235,-0.000346241,-40.9468,-9.37296,-0.020811,0.0572232,-0.182547,0.222935,0.00276912,-0.00399117,-0.00477126,40.041,-12.2559,-0.0512318,0.198893,-0.0845604,0.209841,0.000477377,-0.00158399,-0.00113655,40.0327,-14.4812,-0.0522041,0.210619,-0.0832828,0.209869,0.000298839,-0.00129304,-0.00138138
183,40.4378,11.522,-0.0451627,0.00489913,-0.10699,0.181243,-0.000192919,-0.000312222,0.00019785,40.2863,8.72751,-0.0397114,0.0318307,-0.10779,0.180795,-0.000149349,-0.000424592,0.000269668,39.9819,5.57404,-0.0195238,0.0584748,-0.10802,0.188308,-3.31144e-05,-0.000711001,0.00035603,40.1351,2.55299,-0.00219732,0.0846293,-0.104357,0.192603,0.000102381,-0.000985474,0.000316223,39.9673,-1.17355,-0.00465547,0.115414,-0.100887,0.199276,0.000369933,-0.00136611,0.000203835,39.9814,-3.746,-0.0283756,0.135209,-0.0974465,0.202839,0.000532743,-0.00159814,-2.44551e-05,39.7985,-7.10863,-0.0326755,0.162527,-0.0926285,0.206679,0.000729191,-0.00186722,-0.000419902,-41.4553,-9.37028,-0.0228233,0.0554271,-0.174221,0.222675,0.00291298,-0.00414126,-0.0044687,40.5143,-12.2573,-0.0518095,0.19856,-0.0833847,0.207406,0.000201347,-0.00127323,-0.00107611,40.5075,-14.4825,-0.0538037,0.210237,-0.0823606,0.207138,-4.13211e-06,-0.000937195,-0.001251
184,40.9096,11.5165,-0.0489399,0.00507618,-0.10222,0.180595,-0.000178141,-0.000301074,0.000136858,40.7591,8.72219,-0.0374846,0.0314651,-0.103217,0.180731,-0.000145973,-0.000394129,0.00019461,40.453,5.56966,-0.0214646,0.0584039,-0.103669,0.188014,-5.33095e-05,-0.000670699,0.000272617,40.6058,2.55181,-0.00871037,0.0849864,-0.100122,0.191656,5.06895e-05,-0.000929019,0.000233331,40.4371,-1.17533,-0.00550629,0.115579,-0.0971483,0.198597,0.000279693,-0.00126709,0.000118687,40.4518,-3.74404,-0.0305814,0.135459,-0.0941545,0.202232,0.00040783,-0.00145861,-9.72162e-05,40.2692,-7.11198,-0.0369467,0.162968,-0.0897233,0.20532,0.000543144,-0.00165941,-0.000473206,-41.9641,-9.36716,-0.0246775,0.0535938,-0.166273,0.222602,0.00302776,-0.00425538,-0.00413731,40.9875,-12.2594,-0.0524238,0.198093,-0.0818327,0.20562,-4.01725e-05,-0.00099284,-0.000994152,40.9818,-14.4848,-0.0571225,0.209749,-0.0808587,0.205038,-0.000253168,-0.000631697,-0.00109433
185,41.3812,11.5124,-0.0535525,0.00525553,-0.0977019,0.179837,-0.000161846,-0.000287187,7.63218e-05,41.2317,8.71631,-0.0350774,0.0310243,-0.0986725,0.18088,-0.00014231,-0.000363329,0.000121155,40.9236,5.56538,-0.0248169,0.0582377,-0.0993572,0.187814,-7.48358e-05,-0.000630123,0.000193277,41.0763,2.55076,-0.0162729,0.0852638,-0.095959,0.190838,-1.07211e-06,-0.000872956,0.00015342,40.9068,-1.17713,-0.0070006,0.115711,-0.093449,0.198019,0.000188278,-0.00116867,3.81806e-05,40.9221,-3.74217,-0.0323575,0.135723,-0.0908739,0.201603,0.000283084,-0.00132068,-0.000164881,40.7396,-7.11594,-0.041899,0.163266,-0.0868435,0.204139,0.000359984,-0.00145688,-0.000511794,-42.4729,-9.36382,-0.0264673,0.0517452,-0.158489,0.222612,0.00312991,-0.00435392,-0.00379355,41.4604,-12.2621,-0.0530834,0.197515,-0.0799665,0.204378,-0.000252877,-0.000737818,-0.00089421,41.4557,-14.4877,-0.0614959,0.209196,-0.0789957,0.203332,-0.000468573,-0.000357581,-0.000921206
186,41.8524,11.5098,-0.0590718,0.00543762,-0.0934555,0.178962,-0.000143914,-0.000270343,1.62742e-05,41.7042,8.70893,-0.0321697,0.0303742,-0.094208,0.181622,-0.000137842,-0.000331601,5.21564e-05,41.3941,5.56231,-0.028133,0.0582052,-0.0952464,0.187544,-9.66638e-05,-0.000590122,0.000121752,41.5461,2.54997,-0.0264281,0.0852265,-0.092174,0.19043,-5.22568e-05,-0.000818503,8.39789e-05,41.3757,-1.17871,-0.0107316,0.115692,-0.0898425,0.198148,9.96359e-05,-0.00107461,-2.76109e-05,41.3927,-3.73991,-0.0310928,0.13605,-0.0875398,0.20071,0.000163744,-0.00119042,-0.000214035,41.2102,-7.11915,-0.0450445,0.163476,-0.0840803,0.202655,0.000192587,-0.00126914,-0.000527544,-42.9823,-9.35917,-0.0286669,0.0500301,-0.1515,0.222728,0.00318382,-0.00439693,-0.00342509,41.9328,-12.2671,-0.055107,0.197047,-0.0778139,0.203563,-0.000416606,-0.00053404,-0.000781467,41.9303,-14.4902,-0.0604866,0.208681,-0.0772251,0.202005,-0.00061457,-0.000171506,-0.000739847
187,42.3239,11.5074,-0.061689,0.00547835,-0.0892048,0.178342,-0.000126619,-0.000251193,-4.14014e-05,42.1758,8.70227,-0.0332026,0.0299826,-0.0899724,0.181867,-0.00013361,-0.000300376,-1.22072e-05,41.8644,5.55968,-0.0314338,0.0582221,-0.0912101,0.187249,-0.000118587,-0.000550341,5.31472e-05,42.016,2.54907,-0.0351517,0.0850585,-0.0884487,0.19025,-0.00010247,-0.000765052,2.05774e-05,41.8445,-1.18069,-0.015152,0.115665,-0.0862496,0.198143,1.25581e-05,-0.000981795,-8.98428e-05,41.8631,-3.73764,-0.0299367,0.136327,-0.084175,0.199681,4.8852e-05,-0.00106349,-0.000258037,41.6807,-7.1221,-0.0475954,0.163639,-0.0813472,0.201141,3.0404e-05,-0.00108595,-0.000537132,-43.4921,-9.35456,-0.0317439,0.0482665,-0.144716,0.222801,0.00322456,-0.00442424,-0.00305362,42.4051,-12.2729,-0.0574332,0.196609,-0.0755819,0.202855,-0.000566152,-0.000345214,-0.000664954,42.4048,-14.4927,-0.0589847,0.208176,-0.075455,0.200768,-0.000744662,-5.18738e-06,-0.000558062
188,42.7955,11.505,-0.063237,0.00546735,-0.0849526,0.177815,-0.000109558,-0.000231196,-9.82009e-05,42.6466,8.69631,-0.0379662,0.0298359,-0.0859537,0.181642,-0.000129601,-0.000269627,-7.21806e-05,42.3342,5.55753,-0.0362999,0.0582527,-0.0873762,0.186836,-0.000140512,-0.000512463,-2.19607e-06,42.4861,2.54801,-0.0418176,0.0847037,-0.08481,0.190398,-0.000151311,-0.00071303,-3.41226e-05,42.3125,-1.18454,-0.0220689,0.115643,-0.0826938,0.197328,-6.82502e-05,-0.000893354,-0.000140054,42.3333,-3.73538,-0.0290656,0.136498,-0.0807461,0.198362,-5.68251e-05,-0.000943437,-0.000291103,42.1515,-7.12339,-0.0472885,0.163421,-0.0786849,0.200088,-0.000106225,-0.000921952,-0.000529179,-44.0034,-9.35047,-0.0384088,0.0462642,-0.138587,0.222667,0.00322175,-0.0043991,-0.00267509,42.8771,-12.2798,-0.0589939,0.196249,-0.0732263,0.202099,-0.000682741,-0.000193065,-0.000541259,42.8788,-14.4949,-0.0594493,0.207696,-0.0735961,0.199759,-0.000836119,0.000114912,-0.000382118
189,43.2673,11.4999,-0.0611359,0.00529059,-0.0805858,0.177704,-9.82127e-05,-0.000207282,-0.000151565,43.1173,8.69114,-0.0420581,0.0299725,-0.0821013,0.180833,-0.000128704,-0.000238061,-0.000127577,42.804,5.55501,-0.0406448,0.0582837,-0.083545,0.186355,-0.000163229,-0.000474801,-5.52034e-05,42.9568,2.54743,-0.0434518,0.0846057,-0.0812014,0.189639,-0.00020265,-0.000662016,-8.21066e-05,42.7804,-1.18838,-0.0288756,0.115591,-0.0791262,0.196466,-0.000150088,-0.000805612,-0.000186241,42.8029,-3.7337,-0.0299524,0.13642,-0.0772191,0.197481,-0.000161969,-0.000825305,-0.000317937,42.6222,-7.1247,-0.0465371,0.163021,-0.0759531,0.199348,-0.000239724,-0.000761257,-0.000516689,-44.515,-9.34656,-0.0451742,0.0441709,-0.132745,0.222374,0.00320415,-0.00435828,-0.0022846,43.3491,-12.2861,-0.0603534,0.195874,-0.0708398,0.201206,-0.00078721,-5.23083e-05,-0.000419867,43.3524,-14.4972,-0.060996,0.20721,-0.0716311,0.198792,-0.00091034,0.000219262,-0.000217521
190,43.739,11.4943,-0.0593321,0.0052041,-0.076294,0.177489,-8.75316e-05,-0.000182732,-0.000204311,43.588,8.6862,-0.0459425,0.0301994,-0.0783005,0.179839,-0.000128788,-0.000206271,-0.000181473,43.2739,5.55108,-0.0429537,0.0583175,-0.0797051,0.185637,-0.000188868,-0.000437708,-0.000101133,43.4278,2.54708,-0.0424417,0.0846422,-0.0776086,0.188406,-0.000255277,-0.000611548,-0.00012657,43.2482,-1.19219,-0.0355329,0.115497,-0.0755428,0.19554,-0.000233354,-0.000718837,-0.000226853,43.2722,-3.73246,-0.0321884,0.136147,-0.0736162,0.196943,-0.000266691,-0.00070868,-0.000339963,43.0928,-7.12604,-0.0448126,0.162219,-0.0730674,0.199297,-0.000366286,-0.000607876,-0.0004942,-45.0268,-9.34284,-0.0520619,0.0419618,-0.127272,0.22188,0.00316754,-0.0042973,-0.00187869,43.8209,-12.2914,-0.0612772,0.195466,-0.0683793,0.199995,-0.000863129,6.16403e-05,-0.000304173,43.8255,-14.4996,-0.0642593,0.206716,-0.0694972,0.197893,-0.000957148,0.000298582,-7.10796e-05
191,44.2103,11.4874,-0.0587534,0.00542925,-0.0722601,0.176906,-7.86959e-05,-0.000156301,-0.000255226,44.0583,8.6812,-0.0500586,0.0305907,-0.0744802,0.178535,-0.000129856,-0.000177042,-0.000228955,43.744,5.54676,-0.0423652,0.0582947,-0.0758241,0.184909,-0.000214831,-0.00040204,-0.000142651,43.8986,2.54649,-0.0413408,0.0847644,-0.0737734,0.187378,-0.000307793,-0.000562789,-0.000162061,43.7168,-1.19608,-0.0362219,0.115428,-0.0719845,0.19428,-0.000314921,-0.000634791,-0.000261212,43.7416,-3.73105,-0.0325268,0.135926,-0.0701806,0.196379,-0.000365923,-0.000599301,-0.000353032,43.5629,-7.12799,-0.0451003,0.161478,-0.0700517,0.199447,-0.000482176,-0.000465764,-0.000465471,-45.5383,-9.3388,-0.0569308,0.0398723,-0.12218,0.221275,0.00308707,-0.00418886,-0.0014706,44.2924,-12.296,-0.0632916,0.195088,-0.0657927,0.198678,-0.000920252,0.000158853,-0.00019525,44.298,-14.5028,-0.0699686,0.206153,-0.0669798,0.197123,-0.000981328,0.000358927,5.91022e-05
192,44.6815,11.4805,-0.0572353,0.00562379,-0.0683787,0.176236,-7.04968e-05,-0.000128766,-0.000307004,44.5285,8.67618,-0.0541506,0.0309251,-0.0705599,0.177332,-0.000131018,-0.000148674,-0.000275377,44.2146,5.54197,-0.0384024,0.0582065,-0.0718955,0.184168,-0.000241177,-0.000368033,-0.000179029,44.3693,2.5458,-0.0397692,0.0848078,-0.069922,0.186512,-0.000359968,-0.000514533,-0.000195424,44.1857,-1.2,-0.033815,0.115373,-0.0684393,0.192845,-0.000395603,-0.000552166,-0.000292327,44.2109,-3.72962,-0.0323923,0.135714,-0.0667835,0.195801,-0.000463384,-0.000492184,-0.000363605,44.0326,-7.13041,-0.0470009,0.160786,-0.0669317,0.199759,-0.000589519,-0.000332676,-0.000431739,-46.0496,-9.33459,-0.0608718,0.0378377,-0.117263,0.220619,0.00298637,-0.00405852,-0.0010616,44.7636,-12.3,-0.0662287,0.194737,-0.0631018,0.197273,-0.000961873,0.000242265,-9.19142e-05,44.7702,-14.5064,-0.0770414,0.205553,-0.0642495,0.196426,-0.000992868,0.000408665,0.000180219
193,45.1527,11.4738,-0.0547085,0.00578499,-0.0646625,0.175472,-6.29871e-05,-0.000100034,-0.000359715,44.9985,8.67105,-0.0581851,0.0310982,-0.0663549,0.176415,-0.000132443,-0.000122749,-0.000318796,44.6847,5.53761,-0.0359905,0.0581128,-0.0680716,0.183611,-0.000267322,-0.000336439,-0.000209918,44.8402,2.54485,-0.0355764,0.0843558,-0.0661175,0.186426,-0.000410448,-0.000467929,-0.000222197,44.6546,-1.20328,-0.0302027,0.115128,-0.0648014,0.191781,-0.000472377,-0.000473908,-0.000316897,44.6799,-3.72826,-0.0322864,0.135462,-0.0633388,0.194962,-0.000552423,-0.000394229,-0.000366043,44.5019,-7.13307,-0.0497011,0.160302,-0.063849,0.199403,-0.000680809,-0.000214928,-0.000393152,-46.5624,-9.33021,-0.0680351,0.0361601,-0.113017,0.219625,0.00282676,-0.00386295,-0.000663031,45.2346,-12.3051,-0.0687329,0.194235,-0.0602791,0.195741,-0.00098476,0.000306438,-2.75822e-06,45.2426,-14.5097,-0.0809796,0.205222,-0.0614253,0.194713,-0.000987287,0.000440283,0.000276294
194,45.6233,11.468,-0.0547064,0.00562803,-0.0610383,0.175504,-5.68273e-05,-7.12864e-05,-0.000415852,45.4684,8.66663,-0.06127,0.0312052,-0.0621078,0.175793,-0.000133673,-9.96766e-05,-0.000361203,45.1545,5.53345,-0.0342336,0.0580168,-0.0642908,0.18313,-0.000293369,-0.000305853,-0.000238532,45.3109,2.54391,-0.0319254,0.0837474,-0.0622039,0.186742,-0.000457373,-0.000422091,-0.000246947,45.1232,-1.20609,-0.027716,0.114855,-0.0611463,0.190794,-0.000547218,-0.000396897,-0.000340245,45.1487,-3.72668,-0.0327777,0.135228,-0.0598946,0.194105,-0.000637166,-0.00029916,-0.000367489,44.9711,-7.13574,-0.0526264,0.159878,-0.0607784,0.198857,-0.000767039,-0.000101787,-0.000353334,-47.0749,-9.32589,-0.0740003,0.0345224,-0.108928,0.218456,0.00265261,-0.00365066,-0.000269865,45.7055,-12.3107,-0.0713763,0.193692,-0.0574193,0.194215,-0.00100225,0.000364795,8.17909e-05,45.7151,-14.5127,-0.0838145,0.204923,-0.058573,0.192943,-0.000979792,0.000467613,0.000364835
195,46.0936,11.4626,-0.0556409,0.00535341,-0.0574479,0.175832,-5.11678e-05,-4.25315e-05,-0.000473258,45.9384,8.66289,-0.0634398,0.0312487,-0.0578202,0.175453,-0.000134713,-7.93483e-05,-0.000402638,45.6238,5.52911,-0.0342067,0.0579086,-0.0605387,0.182901,-0.000315044,-0.000279123,-0.000261862,45.7812,2.54301,-0.0290961,0.0829002,-0.0581219,0.187667,-0.000498891,-0.000377403,-0.000268605,45.5902,-1.20636,-0.0332358,0.114549,-0.0574486,0.190023,-0.00061268,-0.000324565,-0.000360572,45.6171,-3.72453,-0.03472,0.135041,-0.0564525,0.193193,-0.000711281,-0.000211155,-0.000366323,45.4399,-7.13788,-0.0561417,0.159598,-0.0577682,0.197826,-0.000830508,-5.39922e-06,-0.000313568,-47.5854,-9.32183,-0.0731285,0.0329525,-0.105339,0.216602,0.00243086,-0.00338288,0.000102379,46.1754,-12.3172,-0.0784385,0.193063,-0.0544768,0.193495,-0.00100752,0.000405558,0.000145956,46.188,-14.5149,-0.0825759,0.204633,-0.0556247,0.191478,-0.000972654,0.000482976,0.000427745
196,46.5627,11.4612,-0.0622608,0.00490519,-0.0534558,0.176353,-4.70076e-05,-1.58902e-05,-0.000533278,46.4092,8.66054,-0.0593424,0.0313137,-0.0541246,0.174946,-0.00013523,-6.42423e-05,-0.000442625,46.0928,5.52485,-0.0349846,0.0577739,-0.0567889,0.182722,-0.000334948,-0.000253456,-0.000284054,46.2507,2.54144,-0.0296111,0.0821537,-0.0542072,0.188478,-0.000530773,-0.000333704,-0.000287864,46.0569,-1.20572,-0.0402649,0.114192,-0.0538111,0.189479,-0.000671962,-0.000254214,-0.000380876,46.0851,-3.72214,-0.0379948,0.1347,-0.0530977,0.192503,-0.000775436,-0.000128383,-0.000365892,45.9087,-7.1398,-0.0589497,0.159301,-0.0547518,0.196803,-0.000886561,8.66125e-05,-0.000275438,-48.0959,-9.31785,-0.0716542,0.0315313,-0.101919,0.214672,0.0021885,-0.00308892,0.000456707,46.645,-12.3233,-0.0859624,0.192418,-0.0515618,0.193001,-0.0010092,0.000442234,0.000204085,46.6608,-14.5169,-0.0810245,0.204371,-0.0526682,0.190275,-0.000966367,0.00049372,0.000479616
197,47.0321,11.4597,-0.0667892,0.00457633,-0.049498,0.176524,-4.19457e-05,9.78365e-06,-0.000593805,46.8802,8.65863,-0.053328,0.0313825,-0.0506207,0.174389,-0.000135577,-5.08563e-05,-0.000482136,46.5611,5.52103,-0.0386604,0.0575327,-0.0530428,0.182693,-0.00034855,-0.000231318,-0.000302665,46.7199,2.5395,-0.0319856,0.0814635,-0.0503858,0.189224,-0.000557276,-0.000290585,-0.000305777,46.523,-1.20355,-0.0498137,0.11375,-0.0502735,0.189312,-0.000720958,-0.000187152,-0.000401138,46.5527,-3.71954,-0.0424733,0.134225,-0.0498211,0.192009,-0.00083072,-5.027e-05,-0.000366126,46.3775,-7.14121,-0.059989,0.158959,-0.0517201,0.1958,-0.000924149,0.000167718,-0.000241411,-48.6063,-9.31401,-0.0693584,0.0303146,-0.0987298,0.212639,0.00191803,-0.00275922,0.000786705,47.1144,-12.3284,-0.0945257,0.191733,-0.0487112,0.193039,-0.00100259,0.000469505,0.000248132,47.1334,-14.5186,-0.0790392,0.204152,-0.0496994,0.189446,-0.000961337,0.00049789,0.000515721
